S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00108_Actual,S00108_Simulated,S1481_Actual,S1481_Simulated
0.0,0.9071098113340569,4.248495242049359,4.134769788868201,1.3862943611198906,1.5415685703871407,2.4849066497880004,3.085545834700197
0.0,0.13316460319892653,4.248495242049359,3.4618359641329017,1.3862943611198906,1.8596753176488567,2.4849066497880004,2.126830752177741
0.0,0.9168411567598351,4.248495242049359,3.968577376640834,1.3862943611198906,1.0618774675793536,2.4849066497880004,2.8309136150005396
0.0,0.9944602396287954,4.248495242049359,4.489401335496295,1.3862943611198906,2.0584866973945006,2.498699971920336,4.187015267406512
0.0,1.2950599511930436,4.248495242049359,3.7043986483440605,1.3862943611198906,1.328178153443927,2.512305623976115,3.5320027898558357
0.0,0.0,4.248495242049359,4.092444629999557,1.3862943611198906,1.936298786271207,2.5257286443082556,2.2919107208961824
0.0,1.4819271636901432,4.248495242049359,4.217786787701023,1.3862943611198906,1.99059677553804,2.538973871058276,3.1544580528209885
0.0,0.8131313771766517,4.248495242049359,3.961613502330206,1.3862943611198906,0.7944549621607425,2.5520459526256287,4.7959203599286635
0.0,1.6435767638614278,4.248495242049359,4.361132449298546,1.3862943611198906,1.625509812130076,2.5649493574615367,3.6040840193899264
0.0,1.2220607738098956,4.248495242049359,4.35122013589269,1.3862943611198906,1.4691332656875402,2.5649493574615367,3.5849973081822397
0.0,0.9170577966666773,4.248495242049359,4.026780955069067,1.3862943611198906,1.6518965257937064,2.5649493574615367,2.9492433769780573
0.0,0.2193821189298193,4.248495242049359,4.266759160786723,1.3862943611198906,1.6145395133666383,2.5649493574615367,3.3022543777333233
