S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
1.791759469228055,1.468078306482416,1.0986122886681098,0.9703706745772922,6.018593214496234,4.679240297214676,6.893656354602635,7.771998169699905
1.791759469228055,3.2646314486714467,1.0986122886681098,1.4328185158927706,6.025865973825314,4.3048080443144965,6.904750769961838,6.519471098166042
1.791759469228055,1.9941805182822778,1.0986122886681098,0.6741381889427853,6.028278520230698,4.602682311760146,6.907755278982137,6.079194678610081
1.791759469228055,1.2509557868033885,1.0986122886681098,1.611876793362263,6.018593214496234,5.705144407038361,6.926577033222725,6.442566101812943
1.791759469228055,2.5193185100717486,1.0986122886681098,0.8352822939932222,5.937536205082426,4.943910469545671,6.903747257584598,3.9284255307017477
2.772588722239781,1.4572406403937597,1.3862943611198906,0.8066544172428048,6.016157159698354,5.230568303429749,7.00397413672268,7.1793883812620125
2.6390573296152584,0.5006660980519415,0.6931471805599453,3.2398907351276116,5.713732805509369,4.83573810746532,6.760414691083428,5.92964308457106
2.6390573296152584,1.1014133568886475,0.6931471805599453,0.8295761982303517,5.71042701737487,5.355825787793758,6.7357800142423265,7.3798329765254636
2.6390573296152584,1.878844878910761,0.6931471805599453,2.584782885189913,5.683579767338681,5.471237135629346,6.734591659972948,5.281843220021959
2.6390573296152584,1.565697117489075,0.6931471805599453,2.0016258728908456,5.69035945432406,5.3678928365693945,6.738152494595957,5.966329480474849
2.6390573296152584,2.3461020749864163,0.6931471805599453,1.8637214792009598,5.697093486505405,7.767034282710782,6.7580945044277305,5.455244543066743
