S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
1.791759469228055,2.183679806871067,1.0986122886681098,0.7683381985625274,6.018593214496234,4.6881953448634075,6.893656354602635,5.860035573121633
1.791759469228055,1.6405229537613861,1.0986122886681098,1.4468700909992955,6.025865973825314,4.7613666088191335,6.904750769961838,5.556215961506242
1.791759469228055,2.4598576523927655,1.0986122886681098,1.6242736940253735,6.028278520230698,4.904454411154842,6.907755278982137,7.223662586140212
1.791759469228055,2.5385308886440923,1.0986122886681098,0.4752292934228093,6.018593214496234,5.243467992690469,6.926577033222725,6.3596632102688755
1.791759469228055,1.3637975840336167,1.0986122886681098,1.4995563272263224,5.937536205082426,4.225320074251461,6.903747257584598,6.584951605027564
2.772588722239781,1.8604839622832536,1.3862943611198906,1.9366554200883008,6.016157159698354,4.810232302444303,7.00397413672268,7.027744155605505
2.6390573296152584,1.968990096799118,0.6931471805599453,1.365295842258917,5.713732805509369,6.025239860357551,6.760414691083428,8.757470570017233
2.6390573296152584,1.1518776979532284,0.6931471805599453,1.050553317435969,5.71042701737487,4.459803202226227,6.7357800142423265,4.782537604546864
2.6390573296152584,1.7207392154075598,0.6931471805599453,1.6140655544481417,5.683579767338681,5.330222340928017,6.734591659972948,5.859773536709325
2.6390573296152584,2.707060776041124,0.6931471805599453,2.2657996828802056,5.69035945432406,5.454741737806142,6.738152494595957,5.336389556458869
2.6390573296152584,2.718342453341609,0.6931471805599453,1.934070499127235,5.697093486505405,5.201980218162837,6.7580945044277305,4.07372430382788
