S00117_Actual,S00117_Simulated,S1151_Actual,S1151_Simulated
1.791759469228055,1.781611849603637,2.3978952727983707,2.2821398388678324
1.791759469228055,1.8134505039252333,2.3978952727983707,2.171555327268058
1.791759469228055,1.713211143391953,2.3978952727983707,2.5450285211703507
1.791759469228055,1.427527220803634,2.3978952727983707,2.160923106245577
1.791759469228055,1.1990477781825055,2.3978952727983707,2.1953414477495636
1.791759469228055,0.9839990545573372,2.3978952727983707,2.262018019319652
1.791759469228055,2.004447778012455,2.3978952727983707,2.0867959089279307
1.791759469228055,1.8044170492901028,2.3978952727983707,2.3070988527439122
1.791759469228055,1.4135714823842351,2.3978952727983707,2.2615588019276682
1.791759469228055,1.251460209526817,2.3978952727983707,2.2978444148776718
1.8718021769015913,2.7877947727392813,2.3978952727983707,2.2107892359079337
1.9459101490553132,1.9770940379812982,2.3978952727983707,2.4555340449941605
