S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.043425116919247,4.98696277983771,2.772588722239781,2.523224370174143,2.0794415416798357,2.192246286688818,2.3978952727983707,2.8281600480032405,2.1972245773362196,1.7358608600617236,0.0,0.9213926515514955,3.784189633918261,3.701565418118755,4.248495242049359,4.140461665288957,4.1588830833596715,2.5010016100841277,0.6931471805599453,0.4619605043402298,1.3862943611198906,1.5502472928698183,0.0,0.0,3.4339872044851463,3.496338106951025,2.4849066497880004,3.0944630585136337
5.043425116919247,5.480557113520707,2.772588722239781,3.1538416040528565,2.0794415416798357,1.7522768236960715,2.3978952727983707,2.3315738543018676,2.1972245773362196,1.1281999037377288,0.0,0.017455923391015538,3.784189633918261,2.801917793798175,4.248495242049359,4.215357554569468,4.1588830833596715,3.9062051175452783,0.6931471805599453,0.0,1.3862943611198906,1.5295002719138961,0.0,0.0,3.4339872044851463,3.708445648561887,2.4849066497880004,2.9743347233317254
5.043425116919247,4.785259515165342,2.772588722239781,2.9394172349976735,2.0794415416798357,1.927531004240516,2.3978952727983707,3.5922130783471706,2.1972245773362196,1.7161264865459311,0.0,0.4277681962751542,3.784189633918261,4.176981788564547,4.248495242049359,4.401231632329882,4.1588830833596715,2.6234103638403385,0.6931471805599453,0.43017403023836065,1.3862943611198906,1.1734380953481969,0.0,0.0,3.4339872044851463,3.330242197855018,2.4849066497880004,3.7162910171727153
5.043425116919247,4.7797342982147155,2.772588722239781,3.4934531678862477,2.0794415416798357,2.075973026537092,2.3978952727983707,2.62719673156925,2.1972245773362196,1.4281257170175368,0.0,2.938944163317839,3.784189633918261,4.182364176177197,4.248495242049359,3.816235986037306,4.1588830833596715,1.4192836594883436,0.6931471805599453,0.0,1.3862943611198906,2.0059534649803865,0.0,0.0,3.4339872044851463,2.9367155640498828,2.4849066497880004,2.8062496179455056
5.043425116919247,5.270253675248222,2.772588722239781,2.7506118470164225,2.0794415416798357,2.3256427455379556,2.3978952727983707,2.5874229860430664,2.1972245773362196,1.847786010398781,0.0,0.5537707693043253,3.7876800388580296,3.3491887020726936,4.248495242049359,3.817144811138901,4.1588830833596715,2.3591889331779634,0.6931471805599453,0.445279332481743,1.3862943611198906,1.576649233360731,0.0,0.0,3.4339872044851463,3.0164350197899075,2.4912964478867714,3.5150591762522923
5.043425116919247,5.34526989752633,2.772588722239781,2.319805924670404,2.0794415416798357,0.9336975507313197,2.3978952727983707,2.4225480089436457,2.1972245773362196,0.8904121122216595,0.0,1.0844222226896874,3.7911583032343543,4.651648830021733,4.248495242049359,3.903159766193333,4.1588830833596715,3.06326893994177,0.6931471805599453,0.08807521781364763,1.3862943611198906,1.545346154280917,0.0,0.0,3.4339872044851463,3.2634078484186597,2.4976456755654297,3.7273582760867567
5.043425116919247,5.512579023604989,2.772588722239781,2.8851373503313056,2.0794415416798357,2.7087167148565516,2.3978952727983707,2.6892634717107606,2.1972245773362196,2.021630445504234,0.0,0.27504469082154503,3.7946245112108405,3.730374798466014,4.248495242049359,4.268698767044003,4.1588830833596715,2.1811245672164463,0.6931471805599453,0.0299545945170821,1.3862943611198906,1.8458346240498795,0.0,0.0,3.4339872044851463,3.593092093663221,2.503954844758695,3.225840912087587
5.043425116919247,5.898327105352865,2.772588722239781,2.939793729179537,2.0794415416798357,1.716074877169885,2.3978952727983707,4.746364004668886,2.1972245773362196,1.7749784755852942,0.0,0.0,3.7980787460789283,3.7102943524300382,4.248495242049359,4.240717107611802,4.1588830833596715,2.041439454826988,0.6931471805599453,0.7083814511987243,1.3862943611198906,1.044981485011399,0.0,0.0,3.4339872044851463,3.2677317562609463,2.5102244577722903,3.974294202511617
5.043425116919247,4.43423050939978,2.772588722239781,1.9389653438198335,2.0794415416798357,1.2357861663289238,2.3978952727983707,4.16582640987518,2.1972245773362196,0.0,0.0,0.5745749444382573,3.801521090269901,3.3634931777072814,4.248495242049359,3.7990262405001385,4.1588830833596715,2.993803856876238,0.6931471805599453,0.0,1.3862943611198906,1.7471939539041166,0.0,0.0,3.4339872044851463,3.4068607317852106,2.516455007522926,3.123753581741339
5.043425116919247,5.156035220498187,2.772588722239781,2.8360909668101115,2.0794415416798357,2.870382177378442,2.3978952727983707,2.887565655514804,2.1972245773362196,1.3443298082719166,0.0,1.691744883808796,3.8049516253666904,3.152495606819259,4.248495242049359,3.608676805227775,4.1588830833596715,1.4779232321079359,0.6931471805599453,0.07331082373608283,1.3862943611198906,1.5715824654877086,0.0,0.0,3.4339872044851463,3.5103020946322294,2.5226469777708473,3.775141553070328
