S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,2.302585092994046,3.347618273965604,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,4.011173431217689,2.302585092994046,0.7113547514608207,4.820281565605037,3.750510398961302,2.9444389791664403,5.928974706588418
0.0,2.343333997722211,2.302585092994046,5.343118744294033,4.820281565605037,3.65223357846156,2.9444389791664403,3.143210750824604
0.0,0.31137356738787625,2.302585092994046,1.9479324310770463,4.820281565605037,4.474142273733278,2.9444389791664403,2.8077602012479916
0.0,0.0,2.302585092994046,2.9616488856979686,4.820281565605037,6.2947415471699415,2.9444389791664403,3.945000051653993
0.0,1.1371165598499084,2.302585092994046,4.542879676408725,4.825108606353353,3.4810350262165923,2.9444389791664403,4.766382423716393
0.0,0.9908968350531551,2.302585092994046,3.55201760775395,4.829912458665998,4.319819492196813,2.9444389791664403,4.0156845447551905
0.0,2.511916029539325,2.302585092994046,0.8046999939098902,4.8346933442663405,4.656812864066974,2.9444389791664403,2.868916270858995
0.0,0.0,2.302585092994046,5.408989695905355,4.839451481712757,4.606135820695936,2.9444389791664403,2.8462807429603485
0.0,1.6846315340483042,2.302585092994046,3.4763955024769477,4.844187086458591,5.73737620418979,2.9444389791664403,6.323187903754327
0.0,1.9094237935731648,2.302585092994046,4.63360793737726,4.845498562056402,5.571339691712566,2.9444389791664403,4.426213082723915
0.0,0.3987262746623733,2.302585092994046,3.1137871664592787,4.846808319938465,4.0182824532862425,2.9444389791664403,2.250100607242941
0.0,0.0,2.302585092994046,4.4324428161935945,4.848116364598481,5.748758280363999,2.9444389791664403,5.379803744289909
0.0,2.693454423526767,2.302585092994046,3.113315627255217,4.8494227005125365,3.443127543449838,2.9444389791664403,5.2356536653041585
0.0,0.9013342670608238,2.302585092994046,2.6682311462559705,4.850727332139201,4.176509143548846,2.9444389791664403,3.8274070279804837
0.0,1.1209079170546652,2.302585092994046,5.078704534218977,4.852030263919617,3.415886175418082,2.9444389791664403,3.5727030282229153
0.0,0.0,2.302585092994046,3.535989418957018,4.853331500277589,5.429819411551475,2.9444389791664403,4.0695860153831145
0.0,0.0,2.302585092994046,5.9019306966144,4.854631045619675,4.545050745018464,2.9444389791664403,3.864179837658365
0.0,0.3967747762982469,2.302585092994046,3.8955291428324004,4.855928904335275,5.158598656202103,2.9444389791664403,2.969447139050467
0.0,0.0,2.302585092994046,3.6503184815663423,4.857225080796721,4.231300877156055,2.9444389791664403,0.8878077325522624
0.0,2.494459277030998,2.302585092994046,2.727855560529716,4.858519579359367,3.6950315315269986,2.9444389791664403,6.481245238057895
0.0,1.5113097619322855,2.302585092994046,6.600186996388846,4.859812404361672,4.593933557542531,2.9444389791664403,5.0504792688659785
0.0,1.310824271885503,2.302585092994046,1.4091872182176286,4.90527477843843,5.735739078808456,2.9444389791664403,4.2139042009004015
0.0,1.1508785336991985,2.302585092994046,1.6864936049219197,4.948759890378168,4.678648602050191,2.9444389791664403,5.946490032813344
