S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437,0.0,0.502759145915681
0.0,0.6093087461605807,3.258096538021482,2.6082618411184737,0.0,0.7474806570772687
0.0,0.0,3.258096538021482,2.0943424781603377,0.0,0.0
0.0,0.7537746997991979,3.258096538021482,3.294500065978883,0.0,0.0
0.0,0.9979466734914506,3.258096538021482,2.8582025753088356,0.0,0.3812871220209048
0.0,0.20871459326259215,3.258096538021482,2.3318924705703403,0.0,0.8926127190560816
0.0,0.0,3.258096538021482,3.0784451985892574,0.15415067982725825,0.9810740221272487
0.0,0.6724921093199286,3.258096538021482,3.3490935167193814,0.2876820724517809,0.38275803817138276
0.0,0.21685760098511897,3.258096538021482,2.280986265330538,0.4054651081081644,1.0496299458417058
0.0,0.6119720455150159,3.258096538021482,1.9275547998647529,0.5108256237659906,0.28490563350261067
0.0,0.8373862851598406,3.258096538021482,2.1602573850231157,0.6061358035703155,0.8908607189855806
0.0,0.03695834954226174,3.258096538021482,2.969715082370841,0.6931471805599453,0.28977174046745147
