S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437,0.0,0.502759145915681
0.0,0.26974164669803896,3.258096538021482,2.2517804797949537,0.0,0.31430965878685907
0.0,0.0,3.258096538021482,1.452966998284962,0.0,1.015460615925568
0.0,0.9706570901355287,3.258096538021482,3.873596510074729,0.0,0.0
0.0,0.5724969250382258,3.258096538021482,2.9507769461390136,0.0,0.20091430364247198
0.0,0.26708905021541857,3.258096538021482,2.5892093943985,0.0,0.8828660381662387
0.0,0.6858951478902806,3.258096538021482,1.8334548299783346,0.15415067982725825,0.1142510257903902
0.0,0.34438390592786994,3.258096538021482,2.8334602885089923,0.2876820724517809,0.5008598116020541
0.0,0.06834556011223725,3.258096538021482,1.8405004213046805,0.4054651081081644,0.6557940393741364
0.0,0.0,3.258096538021482,2.458035289988052,0.5108256237659906,0.11763426058224741
0.0,0.24181503478163485,3.258096538021482,2.2182798292717827,0.6061358035703155,0.8221604200041959
0.0,0.2730007357314541,3.258096538021482,2.4962495892823147,0.6931471805599453,1.1512116222962483
