S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.6888794541139363,3.697392449979346,0.0,0.8754362755897771,2.5649493574615367,3.5879241157460826,4.820281565605037,4.276680021083757,0.0,1.7109182803350094,1.3862943611198906,0.5443390143275862,2.9444389791664403,4.1497156410950025,1.0986122886681098,3.437301328727192
3.6888794541139363,2.933483228429943,0.0,1.2135749297954699,2.5649493574615367,2.8776645334908695,4.820281565605037,5.728093014115669,0.0,0.8859729837492405,1.3862943611198906,1.592753773944691,2.9444389791664403,5.687683683917508,1.0986122886681098,3.662812343103323
3.6888794541139363,4.359958561026382,0.0,1.905353183707995,2.5649493574615367,2.3888668264949833,4.820281565605037,2.667644526378802,0.0,0.8427742575140685,1.3862943611198906,1.2010834622725355,2.9444389791664403,1.9895976628419332,1.0986122886681098,4.520609663557051
3.6888794541139363,4.9885204878841565,0.0,0.556463020037014,2.5649493574615367,2.536436219106418,4.820281565605037,4.546774741105286,0.0,2.9355352342736913,1.3862943611198906,1.1286520365422867,2.9444389791664403,4.311346417576365,1.0986122886681098,4.4524733639372425
3.6888794541139363,4.262529320192675,0.0,1.6052837744288038,2.5649493574615367,2.78357926220787,4.820281565605037,4.52188847215065,0.0,1.0776713722095441,1.3862943611198906,0.0,2.9444389791664403,5.135602442346891,1.0986122886681098,4.525155371820807
3.713572066704308,3.4934259843815094,0.0,0.0,2.5649493574615367,5.076213546343915,4.832305758571839,3.872372812342448,0.0,0.3258391755001515,1.3862943611198906,0.1890629003248564,2.9444389791664403,4.896178290325938,1.0986122886681098,2.7614386261247224
3.7376696182833684,3.596870890394664,0.0,1.5360580209249934,2.5649493574615367,3.249144827777227,4.844187086458591,4.386970630083999,0.0,3.8567203272251174,1.3862943611198906,0.0,2.9444389791664403,2.340701859107162,1.0986122886681098,3.572447853196222
3.728100167267218,3.6994797878956587,0.0,1.5666158165364086,2.5649493574615367,4.52012052731617,4.847331743138063,3.1357102615335863,0.0,1.0769954639385055,1.3862943611198906,1.090026007705732,2.9444389791664403,4.256904591901875,1.0986122886681098,3.087692361002092
3.7184382563554808,4.050505745138143,0.0,2.674928026378776,2.5649493574615367,2.6961624745936175,4.850466541943434,4.203910434023754,0.0,3.7587644379539498,1.3862943611198906,1.5215099043125222,2.9444389791664403,4.5846848586855735,1.0986122886681098,5.721095128325327
3.708682081410116,4.544495295158758,0.0,1.8133030358149693,2.5649493574615367,4.580051940821304,4.853591544486569,4.570361950272638,0.0,0.0,1.3862943611198906,1.5197548092357214,2.9444389791664403,2.540777535224924,1.0986122886681098,4.556173822895739
3.6988297849671046,3.93157476019119,0.0,0.0,2.5649493574615367,3.0522838481939703,4.856706811803519,5.310709416274577,0.0,2.451159234710383,1.3862943611198906,0.742187379806889,2.9444389791664403,2.3877662323802413,1.0986122886681098,4.758775453236027
3.6888794541139363,3.5076376735056547,0.0,4.261690947448398,2.5649493574615367,2.254827699463248,4.859812404361672,6.300402537977613,0.0,1.9813961109798717,1.3862943611198906,0.9172240825534467,2.9444389791664403,6.626054189909682,1.0986122886681098,5.643883868835376
