RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.1154436934636904,3.545778610473263,3.5316078494608165,2.4849066497880004,2.5958009556627415,2.3978952727983707,2.208704914529119,0.6931471805599453,0.7615187572525577,0.0,0.12747038803022212,4.962844630259907,4.842170548552869,3.7376696182833684,3.739451033174558,3.091042453358316,2.9460110672546125,3.5553480614894135,3.5766462599581423,5.823045895483019,5.781765676842,3.258096538021482,3.258091713463316
3.1354942159291497,3.1464809747352422,3.550574782736756,3.529221193252593,2.4849066497880004,2.5588306157871714,2.3978952727983707,2.4313198823057216,0.6931471805599453,0.4546239157680705,0.0,0.4202987486177088,4.962844630259907,4.94371666938474,3.7376696182833684,3.744433899377752,3.091042453358316,3.072372604528402,3.5553480614894135,3.623238206844229,5.823045895483019,5.796924951518521,3.258096538021482,3.258094938485149
3.1354942159291497,3.1168926826270003,3.5553480614894135,3.5220836413490515,2.4849066497880004,2.476646076595859,2.3978952727983707,2.37498356695871,0.6931471805599453,0.5913063802147368,0.0,0.0,4.962844630259907,4.812099353237756,3.7376696182833684,3.719866637882837,3.091042453358316,2.9194836660551573,3.5553480614894135,3.630843295061683,5.823045895483019,5.769433170603991,3.258096538021482,3.2580952187879997
3.1354942159291497,3.155712840889702,3.5553480614894135,3.5339230915864714,2.4849066497880004,3.397991474499822,2.3978952727983707,2.3357264576727013,0.6931471805599453,0.8647447035667302,0.0,0.4714598715867172,4.9605109069136875,4.827425000211504,3.7376696182833684,3.8043349547631857,3.091042453358316,2.9283232068992127,3.5553480614894135,3.5619050745493515,5.823045895483019,5.821125464944657,3.258096538021482,3.258088885378349
3.1354942159291497,3.1486132157649465,3.5553480614894135,3.5030258647288717,2.4849066497880004,3.1960321685734705,2.3978952727983707,2.272125788246035,0.6931471805599453,0.8222626336347643,0.0,0.0,4.958171724560515,4.75664688639857,3.7376696182833684,3.7367680254130136,3.091042453358316,2.9340107043205563,3.5553480614894135,3.6283858626965033,5.823045895483019,5.8362723545863515,3.258096538021482,3.2580916342276276
3.1354942159291497,3.136389531859518,3.5553480614894135,3.5392026973201878,2.4849066497880004,1.729850060017521,2.3978952727983707,2.021550559693759,0.6931471805599453,0.8413791845896512,0.0,0.7193007872698047,4.955827057601261,4.7611192656451795,3.7376696182833684,3.6418934619826184,3.091042453358316,2.9367648758851126,3.5553480614894135,3.4886218338958765,5.823045895483019,5.762559025614662,3.258096538021482,3.2580880124415
3.1354942159291497,3.099702251860142,3.5553480614894135,3.5438672128246096,2.4849066497880004,2.487608476664076,2.3749057545736716,2.353391029744223,0.6931471805599453,0.7665450230657402,0.0,0.0,4.9672057361689195,4.759773357920654,3.7346889901452305,3.639624606843388,3.091042453358316,3.0292099267387615,3.5553480614894135,3.5126266088942875,5.823415649600746,5.720693949535588,3.258096538021482,3.258094484044228
3.1354942159291497,3.181982993059126,3.5553480614894135,3.5145643980151102,2.4849066497880004,1.9515964559615768,2.3513752571634776,2.290397071149069,0.6931471805599453,0.7478379979557999,0.0,0.045677104626615936,4.978456395732021,4.911840065094219,3.7316994512968646,3.72697953970953,3.091042453358316,2.7779461874074496,3.5553480614894135,3.62545941737106,5.823785267050898,5.714062320340289,3.258096538021482,3.2580941020015777
3.1354942159291497,3.074660724123415,3.5553480614894135,3.5431383026039494,2.4849066497880004,2.5138001195754653,2.327277705584417,2.390215979651047,0.6931471805599453,0.8306168329427444,0.0,0.03224685381556988,4.989581884898423,4.834178851869825,3.7287009483006077,3.6453660960981136,3.091042453358316,2.991317125660518,3.5553480614894135,3.6075333682744475,5.8241547479344655,5.750719350092261,3.258096538021482,3.258099042624919
3.1354942159291497,3.0796580318741147,3.5553480614894135,3.522538664962768,2.4849066497880004,2.7999538034069795,2.302585092994046,1.8954327944921874,0.6931471805599453,0.5004594357461758,0.0,0.0,5.000584958242754,5.017381730464034,3.7256934272366524,3.6967897283842115,3.091042453358316,2.9892250860216785,3.5553480614894135,3.653526653737219,5.82452409235233,5.764159986352616,3.258096538021482,3.258086030247475
