,Actual_last_5_vals,Mean_Simulation,Simulated_14,Simulated_2,Simulated_11,Simulated_9,Simulated_25,Simulated_17,Simulated_28,Simulated_7,Simulated_24,Simulated_5,Simulated_20,Simulated_12,Simulated_13,Simulated_22,Simulated_6,Simulated_10,Simulated_4,Simulated_29,Simulated_0,Simulated_19,Simulated_1,Simulated_26,Simulated_8,Simulated_3,Simulated_27,Simulated_18,Simulated_15,Simulated_23,Simulated_21,Simulated_16
0,57596.857142857145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57733.142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,57869.42857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,58005.71428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,58142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31
6,,50918.77,48862.67,50956.7,53254.43,57931.74,50361.37,60304.47,44868.29,51627.7,51459.09,43867.99,54111.0,45535.95,46970.46,56347.32,56149.65,53157.29,57129.39,43124.57,49637.56,60564.39,66994.84,47447.06,46032.34,48904.11,53802.1,52184.87,43272.95,45235.72,53717.09,33750.12
7,,52805.0,56506.01,52717.24,54833.63,42753.31,58094.82,50016.08,60166.42,50013.47,55331.49,49978.7,51954.97,55985.24,50419.26,39518.72,44491.36,60870.93,58224.17,54689.45,44674.84,44022.67,59820.47,64812.94,43016.73,51128.61,55849.59,60572.59,64952.71,42551.66,43986.8,62195.19
8,,52036.22,51467.27,51793.48,47775.24,48118.78,50800.89,52115.06,49762.59,53664.56,46279.72,47243.94,48225.85,51027.84,60156.99,44267.17,59047.77,43954.95,53246.94,40195.72,61782.39,63347.47,60094.45,56465.68,54071.63,45257.55,54410.57,58582.0,49879.48,45167.89,58125.24,54757.43
9,,52174.56,48743.1,52887.65,50133.49,53438.5,41394.19,54147.92,50134.19,59132.99,47262.82,50773.22,42587.66,46498.04,57448.67,53433.02,47052.34,54111.89,45739.88,52283.59,57417.97,59536.24,53286.8,55917.83,62951.7,49232.18,50534.43,44881.84,55073.85,57566.32,61089.94,50544.55
10,,54405.2,54321.15,65483.12,52478.82,56666.79,54396.67,51118.86,53665.17,48037.94,46288.43,52008.23,45535.22,53882.44,58871.17,56974.18,55126.87,44082.26,60050.67,52965.64,52554.99,53273.04,60277.31,56798.56,48030.8,60933.4,61249.1,64115.88,55997.63,46000.21,55620.39,55351.17
11,,53493.28,54124.42,59044.89,51646.66,46242.78,55774.18,56502.95,54463.79,47390.15,50407.38,61520.52,49856.85,59210.66,47373.46,56745.09,55504.75,47655.2,47859.17,46003.29,63011.72,56130.33,55855.63,64693.12,47374.9,59816.29,58714.54,56682.11,37616.76,59571.19,50095.68,47909.87
12,,51907.84,53378.27,50896.66,45692.39,51379.65,52580.69,53833.59,54038.02,43086.54,60130.63,56655.75,51885.31,51622.53,53681.3,49270.66,50844.21,50870.27,43851.13,62448.33,46055.79,60493.72,52608.9,52417.64,47978.32,62602.51,38568.91,46839.62,63464.85,51859.38,54421.33,43778.34
13,,53077.08,53097.91,49961.61,53457.25,54455.49,50087.21,54415.8,50473.24,57039.05,54118.57,43180.32,50470.96,61069.66,61092.51,62478.07,55856.92,64184.56,43603.92,57995.32,47548.37,55720.68,48327.34,63895.07,51717.39,48876.53,46612.95,42062.42,53754.07,51352.12,42242.91,63164.14
14,,52811.73,47836.67,56315.19,46782.71,53714.43,49934.92,56769.1,45413.34,53543.53,46437.28,52771.58,46198.24,39823.15,57900.72,49086.31,40909.12,55490.72,61039.71,50072.73,54197.2,51680.96,57699.9,58950.73,71342.3,60441.03,40125.46,51264.15,62670.53,57172.68,42481.63,66285.98
15,,53104.06,50697.02,52081.26,52232.79,53331.89,59513.18,58738.41,46388.26,47508.29,53931.87,57273.05,46749.32,54074.72,55392.7,54932.98,57901.96,53161.38,52691.85,57455.04,48460.66,54913.36,56462.71,49596.27,52426.44,61186.44,44061.29,61975.5,54357.62,46505.85,41237.31,57882.48
16,,53023.82,60186.79,54253.56,56294.16,51657.26,61191.56,44793.37,49246.23,55335.43,48246.95,54396.62,56827.21,47254.01,57225.63,52405.42,58168.21,48852.16,52528.06,48384.44,46743.39,58164.24,59203.06,49830.13,52333.66,61681.39,50874.61,48291.83,51405.74,65946.7,45136.87,43855.97
17,MAE,,2209.09,2299.48,2600.47,3013.48,3439.06,3467.46,3505.19,3831.67,3848.43,3893.46,4112.18,4124.59,4306.92,4314.5,4508.32,4628.09,4768.38,4812.15,4954.97,5015.01,5031.11,5117.82,5430.63,5460.65,5474.07,5583.8,5606.91,5694.57,6222.1,6923.04
