RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.5257771575512358,3.5553480614894135,3.3241618483350153,2.4849066497880004,4.288801949621111,2.224623551524334,2.328170097005313,0.6931471805599453,2.599355956726943,5.032885903031075,4.534028144429186,3.716616209085536,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,5.8256313078188295,5.475244663983493,3.258096538021482,2.7747795250883027
3.1354942159291497,3.47677529910812,3.5553480614894135,3.159796664958994,2.4849066497880004,2.044514776898097,2.1972245773362196,3.7601569236998307,0.6931471805599453,5.3358706108010585,5.043425116919247,5.164885499983648,3.713572066704308,4.00169334113257,3.091042453358316,2.967142794935204,3.5553480614894135,2.7917696561387393,5.82600010738045,6.322089179378692,3.258096538021482,2.7105742029300166
3.1354942159291497,3.303195350888086,3.5553480614894135,3.7921975757419335,2.4849066497880004,5.894990935605824,2.1972245773362196,3.9608563235705345,0.6931471805599453,0.3663836141736203,5.043425116919247,4.138053936110887,3.713572066704308,4.013532021349928,3.091042453358316,3.213389489973406,3.5553480614894135,3.0631647703429645,5.82600010738045,4.664197259733613,3.258096538021482,3.312252955327284
3.1354942159291497,3.9693723772160148,3.5553480614894135,3.2542873843837583,2.4849066497880004,5.9725757451841055,2.1972245773362196,2.690287708778241,0.6931471805599453,2.168007649210062,5.043425116919247,4.4497467097207295,3.713572066704308,4.794889741849429,3.091042453358316,3.04786004159039,3.5553480614894135,3.7123017993914624,5.82600010738045,4.823006504130443,3.258096538021482,5.495769727534443
3.1354942159291497,3.3116059358344523,3.5553480614894135,2.212562309324043,2.4849066497880004,6.155072603199806,2.1972245773362196,2.519985789066702,0.6931471805599453,3.549436925288556,5.043425116919247,4.833019118126749,3.713572066704308,3.415720781679394,3.091042453358316,1.9674185048450834,3.5553480614894135,3.0429410519467757,5.82600010738045,3.948711879347819,3.258096538021482,2.721319391582926
3.1354942159291497,3.3199974202583453,3.5553480614894135,3.3557078427651557,2.4849066497880004,3.0317201524380133,2.1972245773362196,1.8386590488453567,0.6931471805599453,1.4007963531017078,5.043425116919247,3.9470825329063977,3.713572066704308,4.147594872927904,3.091042453358316,0.9846168744085941,3.5553480614894135,3.820635068110751,5.82600010738045,6.392834814594092,3.258096538021482,1.6946201707190238
3.1354942159291497,3.026847235130413,3.5553480614894135,1.952259253143696,2.4849066497880004,3.8841193843118313,2.1972245773362196,3.1044786107454616,0.6931471805599453,1.2853509943122896,5.043425116919247,3.6173714353364836,3.713572066704308,1.6669842323183595,3.091042453358316,2.8599851968103644,3.5553480614894135,2.846591386426323,5.82600010738045,6.53140873073156,3.258096538021482,2.4099869720359766
3.1354942159291497,4.100168175779852,3.5553480614894135,4.76224175196309,2.4849066497880004,5.046314800896409,2.1972245773362196,2.0684509758108485,0.6931471805599453,2.213269884575852,5.043425116919247,2.890177962511428,3.713572066704308,5.259465595989483,3.091042453358316,2.3795519635006617,3.5553480614894135,3.9480172172214814,5.82600010738045,7.179824419799035,3.258096538021482,4.243975120636877
3.1354942159291497,2.9275498411371372,3.5553480614894135,3.3248208876739,2.4849066497880004,4.189863733200784,2.1972245773362196,2.691296703732454,0.6931471805599453,0.3545252791030147,5.043425116919247,4.5738661134153835,3.713572066704308,4.01124188838222,3.091042453358316,3.9486411155218484,3.5553480614894135,3.903684766455683,5.82600010738045,7.417169658897408,3.258096538021482,4.503586806534482
3.1354942159291497,3.814402667837494,3.5553480614894135,3.3752434439681616,2.4849066497880004,5.329391598686409,2.1972245773362196,1.46265579696847,0.6931471805599453,5.240604106550441,5.043425116919247,4.040843150815101,3.713572066704308,3.014878722836415,3.091042453358316,1.7604650996991058,3.5553480614894135,2.6373189898360563,5.82600010738045,4.035799071638455,3.258096538021482,3.8407728971081774
3.1354942159291497,2.879151465344343,3.5553480614894135,3.0160197814935823,2.4849066497880004,1.7562978403502707,2.1972245773362196,2.41980624830909,0.6931471805599453,2.601954904243244,5.043425116919247,5.0821603194411535,3.713572066704308,3.342890142039448,3.091042453358316,1.8557465485006972,3.5553480614894135,2.4876401625971405,5.82600010738045,5.51683968262936,3.258096538021482,2.4238431521037884
3.1354942159291497,2.874752686517315,3.5553480614894135,2.663215828816808,2.4849066497880004,2.3798736405471606,2.1972245773362196,2.380069079877228,0.6931471805599453,5.065949863265233,5.043425116919247,3.6121934013623935,3.713572066704308,5.311120623288533,3.091042453358316,3.1456918282934736,3.5553480614894135,3.474620479390562,5.82600010738045,6.971823004778361,3.258096538021482,3.112471784363155
