S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.043425116919247,4.98696277983771,2.772588722239781,2.523224370174143,2.3978952727983707,2.8281600480032405,2.1972245773362196,1.7358608600617236,0.0,0.9213926515514955,0.9985288301111271,1.5749249081075742,3.784189633918261,3.701565418118755,4.248495242049359,4.140461665288957,4.1588830833596715,2.5010016100841277,0.6931471805599453,0.4619605043402298,1.3862943611198906,1.5502472928698183,0.0,0.0,3.4339872044851463,3.496338106951025,2.4849066497880004,3.0944630585136337
5.043425116919247,5.12447670943781,2.772588722239781,2.5487159649959676,2.3978952727983707,1.5048977514992787,2.1972245773362196,1.3716182082234822,0.0,0.3980806872608226,1.1451323043030026,3.6865244322609243,3.784189633918261,4.053406678401171,4.248495242049359,4.442271759798786,4.1588830833596715,3.7205657881488023,0.6931471805599453,0.6808258557052864,1.3862943611198906,1.3895855189339725,0.0,0.0,3.4339872044851463,3.601913250948292,2.4849066497880004,2.353096246069112
5.043425116919247,5.064521383873281,2.772588722239781,2.268061230098257,2.3978952727983707,2.6226236551109636,2.1972245773362196,1.6702510344103507,0.0,1.5993435189417333,1.2729656758128873,1.0010224146367055,3.784189633918261,3.8716915499553006,4.248495242049359,4.666217604627944,4.1588830833596715,1.8622411770999014,0.6931471805599453,0.41119030046060673,1.3862943611198906,1.5972283560926894,0.0,0.0,3.4339872044851463,3.572471011144773,2.4849066497880004,3.1783304252236904
5.043425116919247,4.770816659529278,2.772588722239781,4.059986957442861,2.3978952727983707,1.3993275723232879,2.1972245773362196,0.6983196333402899,0.0,0.4045422623921312,1.3862943611198906,1.1736280680018827,3.784189633918261,4.257053404852241,4.248495242049359,4.019693991818186,4.1588830833596715,3.3721646999616572,0.6931471805599453,0.9665497522839679,1.3862943611198906,1.1621185978738582,0.0,0.0,3.4339872044851463,2.6702540224913918,2.4849066497880004,3.269150957618892
5.043425116919247,4.732565190729878,2.772588722239781,2.7090614170517995,2.3978952727983707,3.1178162481785767,2.1972245773362196,2.663732452709543,0.0,0.0,1.3470736479666094,3.3524094790010786,3.7876800388580296,3.0457871017305225,4.248495242049359,4.282227176655592,4.1588830833596715,2.9695347701239707,0.6931471805599453,0.7827380343614929,1.3862943611198906,1.7775324862425972,0.0,0.0,3.4339872044851463,3.1402575661240464,2.4912964478867714,2.432194708188317
5.043425116919247,5.055170835659059,2.772588722239781,2.8773474644887695,2.3978952727983707,2.3636797061278823,2.1972245773362196,1.1262095245697088,0.0,0.5470158264910722,1.3062516534463542,0.0,3.7911583032343543,2.536125881610033,4.248495242049359,3.9853758440491323,4.1588830833596715,1.8227178047427675,0.6931471805599453,0.5041353031094188,1.3862943611198906,2.201652988098687,0.0,0.0,3.4339872044851463,3.7234527958545187,2.4976456755654297,2.926547969455592
5.043425116919247,5.078983603249034,2.772588722239781,1.9232204537425823,2.3978952727983707,0.9663116942175927,2.1972245773362196,0.9946775921989168,0.0,0.11956936797395756,1.2636920390275583,2.978790432014317,3.7946245112108405,3.095194113713265,4.248495242049359,4.191323979646805,4.1588830833596715,1.6948352707501984,0.6931471805599453,1.1840199504296074,1.3862943611198906,1.496301582919129,0.0,0.0,3.4339872044851463,3.812903716342387,2.503954844758695,3.306532365254449
5.043425116919247,5.26250146913107,2.772588722239781,2.993795835859328,2.3978952727983707,2.593138075643549,2.1972245773362196,0.8542204488361224,0.0,0.2383084874031134,1.2192402764567245,1.7015539370420576,3.7980787460789283,3.5878523929475428,4.248495242049359,3.9733620615377925,4.1588830833596715,2.841118204813346,0.6931471805599453,0.7442398086563053,1.3862943611198906,2.16736023987829,0.0,0.0,3.4339872044851463,3.1518743820840807,2.5102244577722903,3.841554008450169
5.043425116919247,5.301141735351129,2.772588722239781,2.769246769787749,2.3978952727983707,2.7122626951502014,2.1972245773362196,1.4117224049304462,0.0,0.3899143076763393,1.1727202608218317,3.482710092215042,3.801521090269901,3.4699774011126383,4.248495242049359,4.099961471648036,4.1588830833596715,3.474737823074218,0.6931471805599453,0.28210284343297953,1.3862943611198906,2.0006567567680174,0.0,0.0,3.4339872044851463,3.1809365301880552,2.516455007522926,3.3752983239659615
5.043425116919247,5.351907257894396,2.772588722239781,2.7073933766065874,2.3978952727983707,2.9507111598388405,2.1972245773362196,2.4458507832198033,0.0,1.529306615442919,1.1239300966523995,3.6833707287332937,3.8049516253666904,3.8299622494825787,4.248495242049359,3.432457810568234,4.1588830833596715,3.9105071487857757,0.6931471805599453,0.5035775843330202,1.3862943611198906,1.7590571866261953,0.0,0.0,3.4339872044851463,3.8447864180700932,2.5226469777708473,3.168867754260912
