RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.5257771575512358,3.5553480614894135,3.3241618483350153,2.4849066497880004,4.288801949621111,2.224623551524334,2.328170097005313,0.6931471805599453,2.599355956726943,0.0,1.2264470614375145,5.032885903031075,4.534028144429186,3.716616209085536,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,3.258096538021482,2.7747795250883027
3.1354942159291497,4.153195318081132,3.5553480614894135,2.8812646345399178,2.4849066497880004,3.709461766439107,2.1972245773362196,1.5454686633656038,0.6931471805599453,1.932091054580177,0.0,2.5174132747047495,5.043425116919247,4.258525997038376,3.713572066704308,3.616746845444491,3.091042453358316,2.967050401697059,3.5553480614894135,4.130580879266945,3.258096538021482,2.552166796493586
3.1354942159291497,3.4003077959419747,3.5553480614894135,3.33756321334515,2.4849066497880004,3.1750396988298517,2.1972245773362196,1.2960599344933097,0.6931471805599453,0.1516544747748232,0.0,1.4078518965923288,5.043425116919247,2.8695169289405102,3.713572066704308,4.114072215412755,3.091042453358316,1.9966209070252885,3.5553480614894135,4.197932023770615,3.258096538021482,2.7804757960860425
3.1354942159291497,3.3354166309003674,3.5553480614894135,2.325855448265623,2.4849066497880004,4.0830737996534054,2.1972245773362196,1.7404147588112333,0.6931471805599453,3.0657389999411655,0.0,0.0,5.043425116919247,4.871508373826232,3.713572066704308,2.9669539126181435,3.091042453358316,0.7784482622912756,3.5553480614894135,2.733867774507871,3.258096538021482,3.288887886630475
3.1354942159291497,3.290615662898575,3.5553480614894135,3.3466672239277004,2.4849066497880004,4.606491372284159,2.1972245773362196,3.134155243708669,0.6931471805599453,3.017352741270286,0.0,0.5921111178183032,5.043425116919247,4.101587277105781,3.713572066704308,5.688351413978096,3.091042453358316,1.6937388676477507,3.5553480614894135,3.483958188071729,3.258096538021482,0.9814942849708057
3.1354942159291497,4.1599868063638095,3.5553480614894135,3.24162711723223,2.4849066497880004,4.638873620068392,2.1972245773362196,3.3817155975995377,0.6931471805599453,3.4958935920875005,0.0,0.7991929386701953,5.043425116919247,4.950659518335812,3.713572066704308,3.756968581445377,3.091042453358316,2.238499941208307,3.5553480614894135,3.4851021996700995,3.258096538021482,2.7481353061622644
3.1354942159291497,3.437729000499513,3.5553480614894135,4.26905415621926,2.4849066497880004,4.327271799731382,2.1972245773362196,2.4227135108472786,0.6931471805599453,2.8588463978894136,0.0,0.8822675093937231,5.043425116919247,4.248715151937832,3.713572066704308,3.148273548057829,3.091042453358316,3.2238402473191266,3.5553480614894135,3.7688562704832447,3.258096538021482,1.3156857083951283
3.1354942159291497,3.2029942063990986,3.5553480614894135,3.2974446806417097,2.4849066497880004,5.375956276882068,2.1972245773362196,2.6716061944962504,0.6931471805599453,2.09790940465566,0.0,0.0,5.043425116919247,4.230229043989034,3.713572066704308,4.62402592194965,3.091042453358316,2.0071295624685948,3.5553480614894135,3.243442920515007,3.258096538021482,3.4329965832696847
3.1354942159291497,3.2425006104195297,3.5553480614894135,3.55437777075187,2.4849066497880004,5.501957576875116,2.1972245773362196,2.5327535386300433,0.6931471805599453,2.9377139110085566,0.0,0.3348263782232763,5.043425116919247,4.4298542803565715,3.713572066704308,4.48625284006847,3.091042453358316,3.1907383993908383,3.5553480614894135,4.049379534868863,3.258096538021482,2.1820178437286097
3.1354942159291497,3.873318935256335,3.5553480614894135,1.9915436440871672,2.4849066497880004,5.394468746587454,2.1972245773362196,0.9840312079592433,0.6931471805599453,1.8625666173906024,0.0,2.158450787749551,5.043425116919247,4.031288690480191,3.713572066704308,3.957947548395028,3.091042453358316,3.714157048815168,3.5553480614894135,3.090405762202859,3.258096538021482,0.9173862140886304
3.1354942159291497,4.222023119352191,3.5553480614894135,2.379799004317192,2.4849066497880004,7.047041781535511,2.1972245773362196,2.3873012218439267,0.6931471805599453,4.437337766751908,0.0,2.30395450272537,5.043425116919247,3.2419193775860116,3.713572066704308,2.4950464398665986,3.091042453358316,2.8410835831752883,3.5553480614894135,4.652904817928135,3.258096538021482,1.8513734143046543
3.1354942159291497,3.9337300885493147,3.5553480614894135,3.148544149956037,2.4849066497880004,2.447506700257973,2.1972245773362196,2.8871534201597986,0.6931471805599453,1.654892213266661,0.0,2.392783355852557,5.043425116919247,4.974438100171564,3.713572066704308,3.4653543503070874,3.091042453358316,2.7669168059303364,3.5553480614894135,2.7871420701587715,3.258096538021482,3.8132528580732385
