RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.182826244321462,0.0,0.17804065448848427,0.0,1.0120744067826586,3.784189633918261,3.1131672510296626,5.181783550292085,3.495480419818657,1.3862943611198906,1.4002786624897638,4.844187086458591,4.465479026967496,0.6931471805599453,0.3168034653383228,3.044522437723423,2.3619558113018173,0.0,1.1044258036092558
3.367295829986474,3.5623583056835773,0.0,0.447980269849596,0.0,0.8127262790822545,3.784189633918261,3.137660873251855,5.181783550292085,6.041240696224074,1.3862943611198906,1.0463034825897455,4.844187086458591,5.942809484883437,0.6931471805599453,0.0,3.044522437723423,1.688499328657802,0.0,0.1725532729521566
3.367295829986474,3.2395645519163048,0.0,0.397268313865791,0.0,2.3123341893580935,3.784189633918261,3.368237231655246,5.181783550292085,2.8208291304416147,1.3862943611198906,1.1415873158142111,4.844187086458591,5.916860917596726,0.6931471805599453,0.28958368149522523,3.044522437723423,3.0714975679596557,0.0,1.0619080039309714
3.367295829986474,3.9140193232570066,0.0,0.2528164055685536,0.0,0.9863296761711239,3.784189633918261,3.1815762002362264,5.181783550292085,2.1919916243982858,1.3862943611198906,1.699748150161711,4.844187086458591,4.6828935434291585,0.6931471805599453,0.006096294557593196,3.044522437723423,2.508948102286337,0.0,1.5520916323001364
3.367295829986474,4.904629937434212,0.0,0.0,0.0,0.0,3.784189633918261,2.8249552274403955,5.181783550292085,3.329523502775588,1.3862943611198906,2.3557228222755935,4.844187086458591,6.253707925078061,0.6931471805599453,0.0,3.044522437723423,2.226389024765784,0.0,0.4217961671842255
3.367295829986474,2.986177235153336,0.0,0.0,0.0,0.8303221562341234,3.784189633918261,4.154328568193875,5.181783550292085,2.662318294314136,1.3862943611198906,2.285135063794783,4.844187086458591,4.1053787603951815,0.6931471805599453,0.2109128175792525,3.044522437723423,2.366485990366222,0.0,0.03827026570861358
3.367295829986474,1.899886835095141,0.0,1.1530627562806572,0.0,1.4995950072330844,3.784189633918261,3.0576078445837833,5.181783550292085,5.655209536350293,1.3862943611198906,1.8262932458722276,4.844187086458591,4.429695343064863,0.6931471805599453,0.4355000204646202,3.044522437723423,2.5150928610169987,0.0,2.1147994660293605
3.367295829986474,3.4138575345044266,0.0,0.0,0.0,1.241814545182024,3.784189633918261,2.3130673376166797,5.181783550292085,3.284222646488562,1.3862943611198906,1.4055834418729578,4.844187086458591,4.549433413173302,0.6931471805599453,0.953740260107908,3.044522437723423,2.0513848468000107,0.0,0.6106676575098959
3.367295829986474,4.009234889594757,0.0,0.4668308455096573,0.0,0.8362864578964688,3.784189633918261,3.147201348721152,5.181783550292085,1.7766605377424007,1.3862943611198906,0.43815381807117815,4.844187086458591,4.041269728438163,0.6931471805599453,0.11013934887753413,3.044522437723423,2.545636424934037,0.0,1.541902266949216
3.367295829986474,3.0789640673023726,0.0,0.24613906528169993,0.0,0.8357949705547819,3.784189633918261,3.5781990874006495,5.181783550292085,3.6865602561096233,1.3862943611198906,0.8321862894324721,4.844187086458591,4.939517842750228,0.6931471805599453,0.0,3.044522437723423,2.605155187412452,0.0,1.8615881741377394
3.367295829986474,3.04430196941893,0.0,0.15275840443131541,0.0,0.37663086820338687,3.784189633918261,1.9295880355171802,5.181783550292085,4.233202477893331,1.3862943611198906,1.266099040616292,4.844187086458591,3.9854892446717334,0.6931471805599453,0.0,3.044522437723423,3.363360171515989,0.0,0.0
3.367295829986474,3.6313302416063267,0.0,0.11813686606890723,0.0,0.0,3.784189633918261,3.5953717866299737,5.181783550292085,4.679429109137819,1.3862943611198906,1.4371289354738863,4.844187086458591,6.5042747507033125,0.6931471805599453,0.7976673599898403,3.044522437723423,2.139483805380033,0.0,1.8207104996300791
