S00117_Actual,S00117_Simulated,S00108_Actual,S00108_Simulated
2.0794415416798357,2.636680193993027,1.3862943611198906,1.0166596193930002
2.0794415416798357,0.0,1.3862943611198906,0.6077859983924592
2.0794415416798357,2.7087369380556066,1.3862943611198906,1.436555863148701
2.0794415416798357,3.3382589797330935,1.3862943611198906,2.045052807887144
2.0794415416798357,0.4699201341287522,1.3862943611198906,0.3252465485328906
2.0794415416798357,2.6156043178734016,1.3862943611198906,0.6143346495040614
2.0794415416798357,0.7441410206258376,1.3862943611198906,0.6402808988620916
2.0794415416798357,4.048594874883872,1.3862943611198906,2.9832018271304346
2.0794415416798357,3.4129748101130994,1.3862943611198906,1.9163039901179166
2.0794415416798357,2.7775449641893646,1.3862943611198906,0.0
2.0794415416798357,2.2973553613532838,1.3862943611198906,2.3710905788827175
2.0794415416798357,3.552375738691767,1.3862943611198906,2.2752591071353088
2.0794415416798357,5.06449704741233,1.3862943611198906,0.0
2.0794415416798357,2.6247720527773724,1.3862943611198906,1.1776573970698425
2.0794415416798357,1.9220139590915548,1.3862943611198906,0.0
2.0794415416798357,2.9805047017840325,1.3862943611198906,0.6916461392652509
2.0794415416798357,5.7862917553709785,1.3862943611198906,1.710285229467948
2.0794415416798357,0.003718943130471164,1.3862943611198906,0.5403697315675153
2.0794415416798357,1.6441779411430515,1.3862943611198906,1.181064268776066
2.0794415416798357,1.5249126410271945,1.3862943611198906,3.752846900090704
2.1972245773362196,3.1528272990387363,1.3862943611198906,0.9181541450717343
2.1972245773362196,4.496184027391964,1.3862943611198906,1.2572646779804797
2.1972245773362196,4.896628681833128,1.3862943611198906,0.49702421060275703
2.1972245773362196,1.40727236348517,1.3862943611198906,1.1286554311294834
