S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.4680601411351315,5.315746943612542,3.1354942159291497,3.5351683455796343,2.3978952727983707,2.3448650609869333,0.6931471805599453,2.6336389706392938,4.962844630259907,4.510972925856334,3.091042453358316,2.431549945789797,3.258096538021482,2.7244619324435924,3.5553480614894135,3.4205118984428196,1.9459101490553132,3.001156803470868
5.4680601411351315,6.436270263284055,3.1354942159291497,3.633394674167146,2.3978952727983707,2.6129054454124048,0.6931471805599453,2.0830265934133596,4.962844630259907,2.614271599706833,3.091042453358316,3.3021799742906017,3.258096538021482,2.270525184027987,3.5553480614894135,3.470428694149038,1.9459101490553132,3.6506828388114854
5.4680601411351315,5.819670826134261,3.1354942159291497,3.1908915018627844,2.3978952727983707,1.9807763503354785,0.6931471805599453,1.7355636069272888,4.962844630259907,2.6662185233266005,3.091042453358316,1.6232732905173797,3.258096538021482,0.790753051973224,3.5553480614894135,2.9346522096150736,1.9459101490553132,0.8941968947367909
5.4680601411351315,5.12717613016094,3.1354942159291497,3.5212195844753658,2.3978952727983707,3.6514382112941317,0.6931471805599453,3.721177965513415,4.962844630259907,4.489005217932274,3.091042453358316,3.3742226349421696,3.258096538021482,3.4418292169746705,3.5553480614894135,3.175878845537544,1.9459101490553132,2.7385609836246587
5.4680601411351315,4.6922555362090534,3.1354942159291497,3.1179791706045448,2.3978952727983707,1.9918273833226392,0.6931471805599453,5.278409605389205,4.955827057601261,4.193484551107156,3.091042453358316,2.3778359903717092,3.258096538021482,3.9169064570934866,3.5553480614894135,3.6446625834443407,1.9459101490553132,3.949925182970723
5.458166067489932,3.9623797094387925,3.1354942159291497,2.5912288521734537,2.3353749158170367,3.0024505134658415,0.6931471805599453,1.8486869102696457,4.9858871244070615,3.4691228977331394,3.091042453358316,2.7125588132965275,3.258096538021482,2.8742916254424165,3.5553480614894135,4.0373525906374805,1.9459101490553132,1.750826982792431
5.448173122092414,6.072429947981155,3.1354942159291497,4.229090155106585,2.268683541318364,1.3622724770022256,0.6931471805599453,2.676619219706147,5.015069891164122,4.030780564265778,3.091042453358316,1.7756652302110498,3.258096538021482,2.8852195336179496,3.5553480614894135,2.6540838894298187,1.9459101490553132,3.7104955682818264
5.438079308923196,5.369099467534742,3.1354942159291497,3.314828371134351,2.1972245773362196,2.7245525528997017,0.6931471805599453,1.4237196720439613,5.043425116919247,4.87345850807415,3.091042453358316,3.501493603432655,3.258096538021482,2.3590971996248333,3.5553480614894135,4.03538472067371,1.9459101490553132,2.587031015979737
5.438079308923196,4.462228867518532,3.1354942159291497,3.909381573724847,2.1972245773362196,3.06554692996518,0.6931471805599453,4.037619035636325,5.043425116919247,4.731049109226162,3.091042453358316,1.8259487904456309,3.258096538021482,3.122857349391906,3.5553480614894135,3.6241722604830984,1.9459101490553132,0.8153043421400792
5.438079308923196,5.4176207993177234,3.1354942159291497,3.127935230811231,2.1972245773362196,2.176841549877653,0.6931471805599453,0.2799205874201802,5.043425116919247,4.498045952371141,3.091042453358316,2.89551647526812,3.258096538021482,1.7538975052990633,3.5553480614894135,3.9454195517981017,1.9459101490553132,1.9688435540427653
5.438079308923196,5.796880633693014,3.1354942159291497,3.913218127341141,2.1972245773362196,2.0941732892617058,0.6931471805599453,4.076599908067551,5.043425116919247,5.458872209206055,3.091042453358316,3.2454079704467302,3.258096538021482,0.12616236991874796,3.5553480614894135,4.731471641728515,1.9459101490553132,3.1342684583162495
5.438079308923196,4.988854992232713,3.1354942159291497,2.8141541591677024,2.1972245773362196,1.866986245114678,0.6931471805599453,5.5746128931833265,5.043425116919247,3.9656778520339553,3.091042453358316,2.3198372497325472,3.258096538021482,3.103569799557967,3.5553480614894135,3.18838292322597,1.9459101490553132,1.980465415693532
