Index,Lower,Upper,Predicted,Actual
16,68741.83,209149.19,137045.43,174077.0
17,71737.19,209203.05,140277.06,172851.0
18,74613.21,211747.34,143396.38,172497.0
19,80605.37,213531.76,146211.64,107483.0
20,74026.03,212695.39,143062.23,109316.0
