Index,Lower,Upper,Predicted,Actual
145,36892.56,48415.72,42557.95,42709.14
146,36830.12,48312.87,42566.33,42714.72
147,36944.94,48301.77,42659.11,42720.3
148,37006.33,48281.41,42626.31,42725.88
149,37308.5,48362.97,42740.08,42731.46
150,37202.75,48194.22,42607.7,42737.04
151,37218.6,48081.83,42741.81,42742.62
152,37357.81,48149.8,42635.76,42748.2
153,37399.27,48078.35,42635.21,42753.78
154,37336.29,47984.65,42629.06,42759.36
155,37553.0,47827.45,42694.62,42764.93
156,37386.26,47807.18,42648.18,42770.51
157,37528.95,47839.28,42617.58,42776.09
158,37654.93,47615.84,42656.49,42781.67
159,37709.47,47644.97,42750.29,42787.25
160,37815.86,47840.11,42708.8,42792.83
161,37930.12,47744.13,42669.79,42798.41
162,37805.11,47618.11,42698.45,42803.99
163,38042.98,47325.86,42670.18,42809.57
164,38028.84,47560.22,42705.69,42815.15
165,38006.77,47477.32,42625.74,42820.73
166,38060.52,47403.61,42710.41,42826.31
167,38338.81,47314.08,42776.87,42831.89
168,38376.3,47348.21,42796.62,42837.47
169,38312.89,47357.62,42765.83,42843.05
170,38225.44,47130.08,42708.15,42848.63
171,38321.09,47149.1,42781.34,42854.21
172,38424.95,47038.1,42722.81,42859.79
173,38497.34,47092.93,42747.14,42865.36
174,38536.4,47064.15,42845.19,42870.94
175,38534.82,47014.99,42729.97,42876.52
176,38667.47,46915.74,42776.22,42882.1
177,38663.91,47031.82,42788.62,42887.68
178,38691.14,46875.74,42753.81,42893.26
179,38685.62,46887.22,42832.7,42898.84
180,38580.49,46766.21,42827.83,42904.42
181,39057.98,46824.05,42798.85,42910.0
