Index,Lower,Upper,Predicted,Actual
120,25523.66,30695.22,28093.15,28122.9
121,25614.88,30668.85,28131.08,28123.0
122,25549.39,30690.41,28101.44,28123.1
123,25599.57,30605.33,28086.69,28123.2
124,25623.91,30667.83,28116.72,28123.3
125,25724.67,30681.28,28109.21,28123.4
126,25713.64,30463.11,28091.16,28123.5
127,25724.12,30510.24,28126.76,28123.6
128,25659.06,30485.24,28099.36,28123.7
129,25750.77,30437.75,28145.72,28123.8
130,25791.58,30442.71,28092.07,28123.9
131,25849.9,30303.33,28111.94,28124.0
132,25815.91,30408.07,28072.91,28124.0
133,25869.79,30423.82,28077.9,28124.0
134,25875.61,30385.66,28146.65,28124.0
135,25866.81,30321.41,28124.24,28124.0
136,25895.72,30181.19,28117.39,28124.0
137,26049.14,30308.03,28154.95,28124.0
138,26048.79,30202.24,28093.86,28124.0
139,26060.21,30262.98,28118.88,28124.0
140,26049.18,30190.12,28087.87,28124.0
141,26050.16,30132.9,28110.76,28124.0
142,26091.37,30149.07,28121.26,28124.0
143,26151.21,30122.7,28145.68,28124.0
144,26177.18,30119.33,28153.99,28124.0
145,26124.28,30144.02,28131.04,28124.0
146,26134.62,30019.8,28111.25,28124.0
147,26196.21,30014.18,28125.67,28124.0
148,26248.39,30048.02,28131.22,28124.0
149,26271.01,30066.04,28132.03,28124.0
