Index,Lower,Upper,Predicted,Actual
107,13300.23,21702.0,17557.54,18556.0
108,13404.77,21727.0,17609.35,16094.0
109,13265.31,21635.01,17534.31,15641.0
110,13418.04,21539.68,17437.0,15567.22
111,13219.85,21409.14,17296.31,15493.44
112,13091.65,21374.59,17155.29,15419.67
113,12960.32,21098.9,17078.15,15345.89
114,12873.21,20999.14,17014.75,15272.11
115,12929.93,20862.39,16858.19,15198.33
116,12742.37,20917.77,16784.25,15124.56
117,12756.38,20678.82,16662.06,15050.78
118,12552.44,20508.53,16570.06,14977.0
119,12465.69,20515.69,16539.63,14944.25
120,12437.9,20553.26,16358.07,14911.5
121,12450.4,20149.37,16293.78,14878.75
122,12294.1,20121.97,16239.04,14846.0
123,12258.36,19990.62,16199.28,14813.25
124,12032.55,19959.86,16042.98,14780.5
125,12022.89,19856.66,15964.81,14747.75
126,12027.2,19856.01,15911.57,14715.0
127,12138.35,19671.26,15889.64,14707.5
128,12056.03,19720.72,15731.11,14700.0
129,12114.09,19417.61,15711.87,14692.5
130,11970.3,19279.9,15666.99,14685.0
131,11648.5,19228.02,15574.49,14677.5
132,11904.67,19182.17,15549.7,14670.0
133,11815.98,19045.35,15449.04,14829.33
