Index,Lower,Upper,Predicted,Actual
103,3694.51,6519.75,5117.99,6683.8
104,3730.5,6711.19,5212.97,6689.6
105,3735.19,6750.19,5294.55,6695.4
106,3855.36,6984.35,5372.06,6701.2
107,3895.38,7060.35,5459.45,6707.0
108,3900.31,7138.75,5512.33,6708.5
109,3914.29,7237.12,5583.22,6710.0
110,4029.2,7330.46,5664.83,6711.5
111,4094.88,7377.2,5727.27,6713.0
112,4127.15,7463.31,5809.76,6714.5
113,4138.2,7507.87,5845.71,6716.0
114,4177.86,7640.63,5905.69,6717.5
115,4225.65,7693.52,5973.27,6719.0
116,4268.49,7678.94,5976.83,6713.33
117,4372.49,7716.73,6036.4,6707.67
118,4401.34,7759.82,6053.66,6702.0
119,4515.09,7826.38,6125.41,6703.5
120,4572.51,7823.67,6179.14,6705.0
121,4551.37,7770.72,6180.27,6687.0
122,4570.79,7843.81,6212.58,6669.0
123,4621.28,7943.78,6259.15,6651.0
124,4689.27,7886.8,6276.77,6633.0
125,4679.04,7835.85,6285.31,6615.0
126,4713.18,7882.4,6320.68,6670.67
127,4774.64,7837.63,6342.2,6726.33
128,4741.6,7902.17,6376.19,6782.0
