,Actual_last_5_vals,Mean_Simulation,Simulated_16,Simulated_15,Simulated_5,Simulated_29,Simulated_26,Simulated_0,Simulated_14,Simulated_12,Simulated_17,Simulated_22,Simulated_27,Simulated_20,Simulated_11,Simulated_7,Simulated_21,Simulated_1,Simulated_3,Simulated_19,Simulated_6,Simulated_25,Simulated_8,Simulated_24,Simulated_18,Simulated_28,Simulated_13,Simulated_2,Simulated_9,Simulated_4,Simulated_10,Simulated_23
0,5600.777777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5581.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5561.888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5542.444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36,5005.36
6,,4840.77,4785.35,4640.68,4210.88,5144.66,5565.87,6577.05,5747.31,4632.57,5009.18,3770.5,3700.77,4041.76,4315.93,5541.0,4482.35,5532.57,5403.32,4020.15,5332.44,4919.68,5606.79,5836.34,4113.44,3834.36,3578.81,4376.46,7604.44,3612.19,3086.54,6199.77
7,,4751.0,3989.91,4516.88,5301.79,5698.46,4064.3,5204.04,5133.37,4625.45,3451.63,4733.23,6201.46,4813.98,5446.39,5470.37,5309.33,5165.34,5631.36,5171.61,5618.66,4955.84,4667.49,5078.43,3830.83,4313.08,3255.02,4933.1,5949.36,4833.27,2163.68,3002.37
8,,5056.47,5055.77,6197.0,5063.55,4783.69,4680.29,4871.0,6238.18,4178.79,5759.71,3250.0,5939.55,5472.62,3710.73,4138.26,7213.37,4827.63,6074.92,5765.99,4283.57,4860.18,5216.58,4548.39,3649.39,4694.78,5415.86,6848.53,4660.42,4944.41,4783.33,4567.61
9,,4858.33,6446.88,5275.37,4541.97,3805.89,4590.84,5051.08,5501.79,3067.04,5518.01,4576.17,3517.61,5981.83,4162.57,5619.61,4803.66,4981.5,5103.26,5521.36,5636.29,6460.06,4324.56,3065.78,5354.39,4786.77,4062.46,5401.34,4422.48,4555.22,5449.5,4164.55
10,,4959.21,4658.37,4166.26,5683.49,5784.93,5583.75,4676.42,5227.34,5440.02,5671.05,4775.62,5482.5,4448.26,3283.65,4089.35,5453.23,5018.04,4543.73,4990.65,6331.45,4868.79,4143.8,5564.23,6191.41,4988.41,4233.12,4397.4,5544.84,5608.31,5295.87,2631.98
11,,4977.08,4749.67,4762.14,5192.2,4885.62,4966.47,5429.54,5737.04,5108.18,3115.55,4248.04,4557.78,5322.73,4721.71,4509.99,5172.89,5215.01,5703.0,4394.23,5902.59,6140.79,4138.24,5995.69,5073.29,4580.31,3467.14,4502.38,4120.5,5710.05,6747.76,5141.81
12,,4886.22,4012.12,5995.04,3977.39,3569.44,5255.42,6246.29,6430.14,4852.9,4976.02,4122.98,5516.59,3799.3,4355.69,5944.08,3741.68,2467.69,6594.9,5366.19,6119.94,7024.11,3748.04,4008.14,4643.17,5902.49,3938.37,5896.99,2700.39,3652.33,5929.53,5799.36
13,,4701.1,5453.05,4574.03,3785.4,4990.21,3824.95,5001.12,5382.25,4108.07,5372.78,5710.62,4152.0,4014.87,4694.93,5967.88,5808.12,3322.76,5345.17,4026.54,4731.47,5425.31,4570.46,3916.05,5973.31,1769.66,4572.23,3898.01,4733.46,6688.09,6128.69,3091.53
14,,4779.36,4898.53,4871.11,5434.44,5292.36,4843.01,4824.04,4398.59,3294.48,4291.89,4282.84,5360.25,6163.67,4230.37,4818.21,5002.58,3129.13,5634.83,4815.46,4983.39,5869.34,6501.93,4147.17,2766.24,3989.8,5644.71,3536.96,5509.7,6509.32,5124.65,3211.95
15,,4675.15,4709.14,5560.89,4372.66,4772.31,3642.24,4562.7,4550.38,3313.76,5433.61,5280.18,4672.34,3378.51,5200.32,4478.76,5666.57,4308.77,3919.71,6778.61,3399.17,5279.61,6013.65,4416.78,5669.84,4415.59,4021.25,2778.92,3611.91,6948.75,5395.21,3702.23
16,,4802.76,4956.91,4900.05,5057.46,4889.07,6150.99,2898.49,4294.73,5177.41,4729.1,4170.02,4962.81,4811.35,3683.26,3775.97,5592.75,5477.26,4277.6,6621.66,5686.69,5779.55,6144.88,3172.19,4975.34,2402.02,6040.79,3402.84,5333.85,5678.81,7056.01,1982.85
17,MAE,,405.61,442.53,456.69,483.01,531.73,585.36,615.07,621.83,623.76,633.03,640.01,643.41,660.25,668.56,672.86,686.91,694.71,695.09,736.33,739.1,739.14,785.96,797.89,808.43,831.94,864.2,898.25,934.05,1091.89,1222.1
