S1213_Actual,S1213_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.1869835698997661,0.572270938245504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09785579000375867,0.33569482713364235,0.0,0.0,0.0,0.0,0.09785579000375867,0.33569482713364235,0.0,0.0
0.17135825199668528,0.49730727045882367,0.0,0.0,0.0,0.0,0.0,6.97847895501137e-07,0.0,0.0,0.08934510033585,0.13539736774693192,0.0,0.0,0.0,0.0,0.08934510033585,0.40103063233006736,0.0,0.0
0.15548490284039515,0.38488715708509824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08076135664445859,0.2608944829502707,0.0,0.0,0.0,0.0,0.08076135664445859,0.4727746354916837,0.0,0.0
0.13935552091051145,0.4686477369390407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07210329390134397,0.33726826930652376,0.0,0.0,0.0,0.0,0.07210329390134397,0.5295689113928319,0.0,0.0
0.1229617111348351,0.7212805174872543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06336961393258933,0.3667675605127218,0.0,0.0,0.0,0.0,0.06336961393258933,0.7695638723757485,0.0,0.0
0.10629465864962341,0.9306532611446752,0.0,1.7271045325419273e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0545589842504345,0.2683990063538654,0.0,0.0,0.0,0.0,0.0545589842504345,0.68155167177007,0.0,0.0
0.08934510033585008,0.507758448793223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04567003683318844,0.30911450118106487,0.0,0.0,0.0,0.0,0.04567003683318844,0.5887584783858201,0.0,0.0
0.07210329390134407,0.6838668950911589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036701366850428,0.3096502364093237,0.0,0.0,0.0,0.0,0.036701366850428,0.5032642705179494,0.0,0.0
0.0545589842504346,0.7946718480615945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027651531330510157,0.5061839382161243,0.0,0.0,0.0,0.0,0.027651531330510157,0.38681452310697995,0.0,0.0
0.0367013668504281,0.8305360863720259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018519047767237597,0.5066056089249014,0.0,0.0,0.0,4.2989336119835786e-06,0.018519047767237597,0.2222703935920458,0.0,0.0
0.018519047767237697,0.6155616842176498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009302392662313554,0.293936270344187,0.0,0.0,0.0,0.0,0.009302392662313554,0.2887757975689961,0.0,0.0
0.0,0.7257319089910366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5029659320005773,0.0,0.0,0.0,0.0,0.0,0.2090856804702463,0.0,0.0
