S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
4.465908118654584,2.999826586366925,1.791759469228055,1.3145347176935454,3.332204510175204,3.0269541224917087,1.0986122886681098,0.664494912609079,0.0,0.3594804897243226,0.0,0.045143420275289774,3.258096538021482,2.5343843620444226,4.770684624465665,4.506338197135906,4.9918892512752,4.339183241919254,0.0,0.1303948359032745,2.302585092994046,1.5851806544732807
4.465908118654584,3.7054388473392423,1.791759469228055,1.2983708151142914,3.332204510175204,3.130455332973575,1.0986122886681098,0.6631471545901372,0.0,0.0,0.0,0.24063573454575218,3.258096538021482,3.182773778899244,4.770684624465665,4.7207983758884735,4.992374334961647,4.2649048893858685,0.0,1.199131559364346,2.302585092994046,1.4518481425472383
4.465908118654584,3.8557121152027385,1.791759469228055,1.3173327486580717,3.332204510175204,2.4554538415955833,1.0986122886681098,0.0,0.0,0.05142931834208536,0.0,0.12926709896305125,3.258096538021482,3.6231101825206995,4.770684624465665,4.454357031087173,4.992859183455994,4.375462802049984,0.0,0.001220978107583398,2.302585092994046,0.5421871046762001
4.465908118654584,1.8150511643380307,1.791759469228055,1.7345424045195967,3.332204510175204,3.111435706429255,1.0986122886681098,0.8262627961338244,0.0,0.5462615472161231,0.0,0.052947974327136375,3.258096538021482,1.5118447104686865,4.770684624465665,4.392004040539687,4.993343796986195,4.816337979857422,0.0,0.7370716913140185,2.302585092994046,1.0751270664708545
4.465908118654584,3.2587877479460383,1.791759469228055,0.6809158994647377,3.332204510175204,2.624632451653138,1.0986122886681098,0.0,0.0,0.42702078207618926,0.0,0.03437573876852027,3.258096538021482,2.5772881509852783,4.770684624465665,3.8118055458414264,4.993828175779875,4.138004259291612,0.0,0.15987707715613103,2.302585092994046,1.1768732223624934
4.465908118654584,3.177748590121763,1.791759469228055,1.2824835751703303,3.332204510175204,1.8935265870573572,1.0986122886681098,0.5398208687162193,0.0,0.3551820923282398,0.0,0.0,3.258096538021482,2.642884373894794,4.770684624465665,4.45831480237541,4.994312320064325,3.47111648396592,0.0,0.0,2.302585092994046,3.038736642226419
4.465908118654584,2.763397108053929,1.791759469228055,1.2267955236124402,3.332204510175204,3.559042995136487,1.0986122886681098,1.5734643546531712,0.0,0.0,0.0,0.14475824670339282,3.258096538021482,2.3179951585697207,4.770684624465665,4.752220258649392,4.99479623006651,4.518183428812219,0.0,0.0,2.302585092994046,1.5181734908826505
4.465908118654584,3.9572244880857093,1.791759469228055,0.7273303301463265,3.332204510175204,2.9033500279208857,1.0986122886681098,0.11054730815551539,0.0,0.30873568690003783,0.0,0.014847981361592166,3.258096538021482,2.755893987336772,4.770684624465665,4.486948084509844,4.995279906013061,3.693013684970734,0.0,0.48716874055682635,2.302585092994046,2.0680170446641455
4.465908118654584,2.642422104298165,1.791759469228055,1.627706724770285,3.332204510175204,3.558367285158914,1.0986122886681098,0.9574923492810812,0.0,0.021884144364133218,0.0,0.2836410681821492,3.258096538021482,2.505452405190926,4.770684624465665,4.328149400750768,4.995763348130285,5.397011984084983,0.0,0.12789448382029286,2.302585092994046,1.136235400810501
4.465908118654584,2.8365164292362595,1.791759469228055,1.097372476141288,3.332204510175204,2.4781149321791327,1.0986122886681098,1.0960989471703706,0.0,0.14062492107472097,0.0,0.0,3.258096538021482,2.3511159535981134,4.770684624465665,4.718070001986799,4.996246556644156,4.816937718034718,0.0,0.0,2.302585092994046,1.650761875978879
4.465908118654584,3.0308979629579063,1.791759469228055,1.7947254099393655,3.332204510175204,3.6276609682813437,1.0986122886681098,0.0,0.0,0.37466486512742925,0.0,0.0,3.258096538021482,3.396078355076009,4.770684624465665,4.704942267979504,4.996729531780326,5.096690510536874,0.0,0.5968947370699975,2.302585092994046,0.8825382026888481
4.465908118654584,4.543459301148234,1.791759469228055,1.0123805246998976,3.332204510175204,2.566154474212313,1.0986122886681098,0.0,0.0,0.46617015801629674,0.0,0.04609122578285828,3.258096538021482,2.2883282136134597,4.770684624465665,4.006929463836386,4.997212273764115,3.7491740424023376,0.0,0.09264329582037151,2.302585092994046,1.4503646337934937
