,Actual_last_5_vals,Mean_Simulation,Simulated_16,Simulated_22,Simulated_8,Simulated_1,Simulated_26,Simulated_4,Simulated_17,Simulated_10,Simulated_14,Simulated_15,Simulated_11,Simulated_0,Simulated_2,Simulated_3,Simulated_24,Simulated_6,Simulated_19,Simulated_13,Simulated_9,Simulated_7,Simulated_20,Simulated_23,Simulated_5,Simulated_21,Simulated_25,Simulated_29,Simulated_27,Simulated_18,Simulated_28,Simulated_12
0,87576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,89830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,115264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,110234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,116422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4,115810.4
6,,112927.4,104609.36,113869.08,111964.78,98246.61,93120.96,79946.16,133316.64,100861.8,109294.85,120348.91,149602.91,120215.2,97339.0,119822.34,139136.87,123443.57,104877.87,151166.6,75412.03,135624.63,122179.78,103346.58,89030.2,126065.81,105160.72,114756.39,74101.47,152684.25,72602.65,145673.86
7,,113755.79,107273.61,112798.34,85725.47,132347.94,105409.84,103024.89,102699.78,133246.27,145073.02,104579.12,94449.36,99149.08,149608.84,136194.71,78636.13,111032.4,86965.21,137956.77,138709.67,101336.24,58318.65,169322.61,127342.41,150058.39,93967.58,146729.28,85962.36,71050.63,74591.45,169113.57
8,,106098.68,99912.7,94726.2,97248.6,106830.55,120219.41,98731.7,145198.03,115978.64,127346.88,75443.93,95109.58,83059.06,116783.08,120285.27,103258.42,147014.7,77967.01,119106.2,75610.48,67091.61,82055.06,89847.28,146669.86,105925.32,119910.9,133372.97,44820.39,72182.45,148239.07,153015.19
9,,115417.8,122444.99,126180.63,128127.16,120673.04,94594.82,102612.99,115718.92,121922.62,116749.55,82136.32,106792.96,88540.19,139622.81,146413.04,100056.63,113769.98,109878.12,116211.6,107985.36,136187.13,77941.17,92320.36,127923.34,157673.07,81135.68,154771.69,110636.11,96590.25,108151.08,158772.44
10,,114782.85,124632.59,97508.7,107602.24,133388.06,119906.48,126818.23,103907.44,80410.11,85379.05,108092.72,102484.59,96357.42,106828.75,136390.8,95701.65,158410.36,80144.93,143494.98,109952.71,128736.47,116869.2,88308.37,157052.4,170106.94,42976.86,162911.04,81864.73,146046.71,51599.8,179601.29
11,MAE,,6310.52,6884.77,9622.16,9644.21,11369.95,12653.22,13620.19,13718.93,14488.92,14537.42,14649.02,15039.53,15714.16,16020.61,16435.29,16571.82,17191.56,17492.27,17536.67,18141.13,21382.69,21828.49,22138.35,24532.29,24575.87,24926.48,27599.58,27744.94,32013.21,40532.3
