S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
6.697034247666484,6.544627715346055,3.713572066704308,3.5956801464788457,4.634728988229636,4.355698515707799,2.5649493574615367,2.599013406349761,4.143134726391533,4.108846500182435,1.791759469228055,2.6237983037050836
6.697034247666484,6.685265854092026,3.713572066704308,3.5639453250364603,4.634728988229636,4.468571235381651,2.5649493574615367,2.6408574746389815,4.143134726391533,4.051378646643276,1.791759469228055,2.2983893408549894
6.697034247666484,6.628392769663353,3.713572066704308,3.543847243532762,4.634728988229636,4.691212042852497,2.5649493574615367,2.502702652277668,4.143134726391533,4.07807012866657,1.791759469228055,1.6476912489545228
6.697034247666484,6.574548696190923,3.713572066704308,3.566762311178013,4.634728988229636,4.153708790862132,2.5649493574615367,2.555599903316267,4.143134726391533,4.0780484346189,1.791759469228055,3.6157537341235226
6.697034247666484,6.436848112316406,3.713572066704308,3.609219301539908,4.634728988229636,4.267805014920835,2.5649493574615367,2.7818726803499145,4.143134726391533,4.067325842563447,1.791759469228055,3.572769394674883
6.697034247666484,6.526552205118074,3.713572066704308,3.5566169911926333,4.634728988229636,3.9961893947644542,2.5649493574615367,2.5029817383306665,4.143134726391533,4.09383977032295,1.791759469228055,3.49098486729283
6.695798917058491,6.636208450744225,3.713572066704308,3.660455206079896,4.634728988229636,3.9909901907128935,2.5649493574615367,2.6381874903265814,4.143134726391533,4.111304673622895,1.791759469228055,3.1505256773253842
6.695798917058491,6.4732808657134395,3.713572066704308,3.6082841179287226,4.634728988229636,4.202346596113486,2.5649493574615367,2.5468620149845687,4.143134726391533,4.089588256520333,1.9459101490553132,1.7624489652337227
6.69641677311769,6.483299985755115,3.713572066704308,3.5252458426567315,4.634728988229636,3.9953755267213675,2.5649493574615367,2.6705782151114863,4.143134726391533,4.0715793881790825,1.9459101490553132,3.3237821917465427
6.697034247666484,6.530341585489132,3.713572066704308,3.6034598272789475,4.634728988229636,4.552967537595851,2.5649493574615367,2.6987601264265706,4.143134726391533,4.080372699620813,1.9459101490553132,1.8754099445199737
6.697651341175731,6.390830301409857,3.713572066704308,3.6423051203681447,4.634728988229636,4.2655816297437426,2.5649493574615367,2.5434038818564657,4.143134726391533,4.150172586528647,1.9459101490553132,2.399061761124465
6.698268054115413,6.569280006795172,3.713572066704308,3.6004666322834575,4.634728988229636,4.3730260785366974,2.5649493574615367,2.5636098995594003,4.143134726391533,4.129376344300566,1.9459101490553132,2.85643327589396
