,Actual_last_5_vals,Mean_Simulation,Simulated_12,Simulated_22,Simulated_20,Simulated_25,Simulated_24,Simulated_11,Simulated_29,Simulated_15,Simulated_21,Simulated_6,Simulated_19,Simulated_0,Simulated_28,Simulated_16,Simulated_2,Simulated_13,Simulated_17,Simulated_27,Simulated_4,Simulated_9,Simulated_5,Simulated_7,Simulated_23,Simulated_26,Simulated_1,Simulated_8,Simulated_18,Simulated_10,Simulated_14,Simulated_3
0,87576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,89830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,115264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,110234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,116422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67,128125.67
6,,110210.6,200455.7,189211.37,173916.16,104165.97,137071.54,32727.14,91349.24,52034.55,162184.58,197245.41,106371.16,48686.71,91662.75,24651.82,58157.46,133265.96,176498.35,109633.19,-63916.95,120016.47,84967.13,31387.91,187598.8,107822.39,227319.55,113783.95,47303.54,-4330.14,170040.9,195035.34
7,,117973.13,145928.32,124438.51,86858.13,142925.14,43608.09,127179.42,106540.95,96429.02,157252.09,114082.66,191958.12,178157.72,138842.84,119135.7,91955.32,59605.25,152616.2,190692.76,124488.18,57846.6,41686.46,62464.4,93159.3,247255.09,155621.97,202656.96,171663.21,-286.06,89578.69,24852.76
8,,99976.69,100068.58,134673.17,112470.59,114265.16,124176.05,38724.07,72700.25,51625.56,55388.48,208508.16,57935.3,146099.47,137741.74,62122.92,185242.38,76046.24,164458.7,41309.39,72372.09,154624.81,228880.62,88663.91,152862.21,63751.71,76522.68,-13582.29,-19471.08,72775.43,52838.97,185505.46
9,,128202.01,122393.38,199052.57,148369.71,103366.57,113438.32,99465.75,143531.53,115536.39,61798.82,174478.45,110746.87,131145.22,151741.56,77603.15,227054.16,183380.55,66846.46,148664.37,151363.05,112385.01,169407.45,80251.86,70969.32,155999.05,18722.55,166895.65,164251.68,225091.72,-9175.65,161284.73
10,,131819.98,203195.25,135012.51,117819.6,127477.12,-1740.72,136187.51,157797.33,161326.95,167624.65,188853.5,45218.47,211239.54,216179.8,31050.05,183852.79,140221.49,44931.46,140060.11,91712.94,-35813.49,150231.54,227763.8,95965.89,104872.68,158070.09,50129.32,196509.18,114443.75,171981.93,222424.3
11,,140423.75,64632.15,153227.83,139599.9,30484.43,178699.66,130412.16,251048.9,140385.82,38213.27,154824.66,-4139.18,248030.12,73858.26,110220.16,157149.19,53855.57,159782.25,196764.75,186698.53,124516.29,127804.79,248220.53,197939.4,23818.42,77438.0,5957.48,215632.15,311961.18,222192.58,193483.25
12,,103394.55,119346.96,148571.28,254303.25,-40655.32,42638.5,188242.63,75414.33,95638.98,79984.28,119208.96,94151.55,122369.57,152458.46,46116.29,131837.1,27604.03,174991.74,164638.39,222793.08,-23994.96,13223.63,64660.99,104555.4,-70846.86,27085.49,143157.77,181921.83,180802.47,148764.51,112852.27
13,,122541.81,82562.51,186051.81,121566.13,122659.29,120823.11,85424.9,219787.56,155016.11,144001.36,95528.55,98387.16,190211.63,176704.44,114431.83,228129.72,86534.25,-26012.07,243839.47,57678.88,26737.74,20086.43,96261.72,38319.11,212970.78,86612.56,144508.09,154792.59,175123.65,171332.74,46182.28
14,,142064.46,125851.53,147127.36,152211.76,247884.02,119392.01,225216.87,239689.16,213270.65,201918.69,111418.47,98279.24,138058.23,110866.99,112382.2,97024.11,203332.82,191921.37,237427.25,133733.71,97970.66,105733.86,45794.34,25146.95,102765.3,105882.21,118779.93,121757.58,149512.02,255860.3,25724.16
15,,135388.44,158772.39,183902.51,229910.6,134708.32,216091.31,168899.73,121376.86,232510.71,183173.49,94961.66,76661.36,126670.97,50073.53,226414.05,113270.67,229746.84,139460.5,202780.76,58730.39,110019.09,167581.05,123181.51,24510.84,150350.57,90489.39,-9242.08,-35077.58,181172.69,181311.95,129239.25
16,,148168.28,177134.15,236044.07,82228.81,183087.63,144273.84,201353.49,194307.41,30084.04,162310.43,228893.53,117979.39,225610.94,213534.54,198666.56,192530.9,60591.41,142074.42,203831.68,187145.8,158303.38,84137.13,222937.17,95535.55,128929.63,-1381.6,95360.77,95652.87,106055.33,306914.61,-29079.55
17,MAE,,32980.18,38095.77,38733.31,39165.76,40147.51,40239.3,41041.95,41410.36,42242.56,42649.44,44548.69,44550.97,44729.39,45228.49,48041.52,50875.3,51099.11,51497.32,52168.15,52227.52,52320.89,53799.55,55958.45,56451.26,59983.05,61593.23,63838.21,64261.59,67274.79,68814.58
