RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1905_Actual,S1905_Simulated,S1488_Actual,S1488_Simulated
0.0,0.5727973749538712,0.0,0.40055451451781227,0.0,0.30292891362959246,0.0,0.2853084155855916
0.0,1.429247564808645,0.0,0.9912572878398402,0.0,0.0,0.0,0.9443718980926188
0.0,0.7658279931539319,0.0,0.04127562766967208,0.0,0.0,0.0,0.39611665818359465
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.2795552843542415,0.0,0.0,0.0,0.6401959038799065
0.0,2.666118211085691,0.0,0.891136865003772,0.0,0.4056994951230489,0.0,0.0
0.0,1.638315224409221,0.0,0.1796009586521202,0.0,2.0717146129354216,0.0,1.3641694073748405
0.0,0.6861402042015149,0.0,0.8112917064717036,0.0,1.8488465044148903,0.0,0.0
0.0,0.6711478458813496,0.0,1.1685142599286005,0.0,0.0,0.0,2.1323720680479594
0.0,0.5402183555327442,0.0,0.1970480308937598,0.0,1.2055088492750894,0.0,0.19207601154852225
0.0,0.0,0.0,0.04146083385907834,0.0,1.214033127676537,0.0,1.1317051200666977
0.0,0.7616754392750287,0.0,0.0,0.0,0.2182538834880991,0.0,0.1680406144442808
0.0,1.2493954641842355,0.0,0.0,0.0,1.8046871823050508,0.0,1.007619311918888
0.0,0.590248090247005,0.0,0.46163024990318013,0.0,1.4688701316337671,0.0,0.0
0.0,1.0145393200724697,0.0,0.07253112266433398,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.40847059909831734,0.0,1.108614263018733,0.0,0.4324224723612534
0.0,0.6305575121441845,0.0,0.2992927323855416,0.0,0.33791331801710817,0.0,0.6109899510453158
0.0,0.0,0.0,0.41899187006810834,0.0,1.0359320614367722,0.0,0.5878027083761501
0.0,1.2422793695633358,0.0,0.0,0.0,0.9506600913879484,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7685748912727003,0.0,0.4803647365068029
0.0,1.0773767195783535,0.0,0.9724986146679273,0.0,0.01931180670977717,0.0,0.6171724929456439
0.0,0.0,0.0,1.807132960604051,0.0,0.11122494196036767,0.0,0.0
0.0,0.0,0.0,1.8365270879682476,0.0,0.25240935204187853,0.0,0.0
0.0,0.0,0.0,0.35619202835934805,0.0,0.0,0.0,0.3521135394448309
