S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,2.302585092994046,3.347618273965604,2.9444389791664403,4.16307628472785
0.0,0.0,2.302585092994046,3.689304749352781,2.9444389791664403,4.716265983360292
0.0,1.6233195797619804,2.302585092994046,4.72723048111322,2.9444389791664403,6.978751876325726
0.0,0.8453687546832008,2.302585092994046,2.7800610858593737,2.9444389791664403,6.314642141451064
0.0,1.6748267448475258,2.302585092994046,3.524104660245784,2.9444389791664403,4.095107153910746
0.0,0.6839368721126551,2.302585092994046,5.584122877069368,2.9444389791664403,4.410589108018091
0.0,1.7545094338420593,2.302585092994046,5.146112205571884,2.9444389791664403,3.7704381593875365
0.0,0.22527097601665336,2.302585092994046,2.4959485178052203,2.9444389791664403,2.97395869824811
0.0,1.2009939934509402,2.302585092994046,2.5375316525775133,2.9444389791664403,5.3379993128422125
0.0,1.8328583503602993,2.302585092994046,3.273113899193908,2.9444389791664403,5.423926159693947
0.0,0.8128521597051382,2.302585092994046,2.339155838083652,2.9444389791664403,5.601494350734232
0.0,0.18423375269202868,2.302585092994046,3.221469765279552,2.9444389791664403,5.6193696885077085
