S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,1.460497522068772,0.0,2.30685832591005,0.6931471805599453,0.0,3.3262343431887,0.25241670536454497,0.0,0.0,0.0,0.0709497630195771,0.6061358035703155,1.5229499822548136
1.0986122886681098,0.9180353899721329,0.0,1.61742499607977,0.6931471805599453,1.0683209448823334,3.332204510175204,1.488982659597915,0.0,0.0,0.0,0.062064942757475094,0.6931471805599453,1.454444978496337
1.0986122886681098,0.7806399272972697,0.0,2.015828264001256,0.6931471805599453,1.288243921686676,3.332204510175204,2.107317663228348,0.0,0.0,0.0,0.3115419268841448,0.6359887667199967,1.893912859206247
1.0986122886681098,1.504962198948761,0.0,2.5325208081958936,0.6931471805599453,0.47664933216673133,3.332204510175204,1.6888109778592952,0.0,0.0,0.0,0.49524534865157754,0.5753641449035619,1.4982863990227593
1.0986122886681098,1.2902862942454716,0.0,2.862155860457842,0.6931471805599453,1.309878302532621,3.332204510175204,1.2782472132048568,0.0,0.0,0.0,0.0,0.5108256237659907,1.7900244625339223
1.0986122886681098,1.2530162098544408,0.0,0.5968738572120372,0.6931471805599453,0.6215625014770549,3.332204510175204,0.649607505864171,0.0,0.0,0.0,0.2606374706195667,0.44183275227903923,2.0705857879419236
1.0986122886681098,1.0410435156658915,0.0,0.845188825254664,0.6931471805599453,0.7085377425912918,3.332204510175204,1.700783400450549,0.0,0.0,0.0,0.4122783501273883,0.36772478012531734,1.598699465009005
1.0986122886681098,0.9790176579341265,0.0,1.0992950080923545,0.6931471805599453,0.7207765069642973,3.332204510175204,1.4946591475911846,0.0,0.0,0.0,0.40662639482205376,0.2876820724517809,0.785674365065026
1.0986122886681098,1.1777262287485566,0.0,1.7561182102151711,0.6931471805599453,1.0943674576775726,3.332204510175204,1.3957366798300823,0.0,0.0,0.0,0.7194107494112191,0.20067069546215122,0.5462032141458254
1.0986122886681098,0.9295573483932209,0.0,2.379420263286409,0.6931471805599453,1.5094723433203585,3.332204510175204,1.9646454195441225,0.0,0.0,0.0,0.0,0.1053605156578263,0.6629929878604541
1.0986122886681098,0.6917420613515599,0.0,1.1508666091568238,0.6931471805599453,0.7151007958175782,3.332204510175204,1.9304857777245403,0.0,0.0,0.0,0.0,0.0,1.4668900708902362
