S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,0.797772422601858,0.0,2.8969454621860917,0.6931471805599453,0.9566109962000581,3.3262343431887,2.0776717026783547,0.0,9.571117255176894e-07,0.0,0.0,0.6061358035703155,0.23523114887445218
1.0986122886681098,1.130000623790887,0.0,1.1162254848590298,0.6931471805599453,1.0242175056249538,3.332204510175204,1.817023088592657,0.0,0.0,0.0,0.0,0.6931471805599453,1.1891993697185643
1.0986122886681098,1.429203428063853,0.0,1.9050718872573245,0.6931471805599453,0.8316978935295378,3.332204510175204,2.1263297069164127,0.0,0.0,0.0,0.05708690194893695,0.6359887667199967,0.5477430441125285
1.0986122886681098,0.6366356386290388,0.0,1.0542292294758338,0.6931471805599453,0.9615408900419937,3.332204510175204,2.229554414749555,0.0,0.0,0.0,0.06344343049316589,0.5753641449035619,0.5079654298851363
1.0986122886681098,1.4189763274068916,0.0,2.7125664799471103,0.6931471805599453,0.7530725718308185,3.332204510175204,1.0058401748157044,0.0,1.354776831299995e-07,0.0,0.19025843268554066,0.5108256237659907,1.1610160751342449
1.0986122886681098,1.3153791533951658,0.0,0.7843566133021842,0.6931471805599453,0.9396446380054168,3.332204510175204,1.2644017072486133,0.0,0.0,0.0,0.4489859940354166,0.44183275227903923,1.09416145126277
1.0986122886681098,1.0477886617330063,0.0,1.8982447684049775,0.6931471805599453,0.6216085912703229,3.332204510175204,0.8595730046269331,0.0,0.0,0.0,0.18363996154465154,0.36772478012531734,0.6914083831407221
1.0986122886681098,0.9597793560151198,0.0,1.3747241834848165,0.6931471805599453,1.1412942808158775,3.332204510175204,3.6063635398907143,0.0,0.0,0.0,0.4333690227453366,0.2876820724517809,0.39777826406706496
1.0986122886681098,1.2232978028500525,0.0,1.0279644210523704,0.6931471805599453,1.0505961895546205,3.332204510175204,0.3164052598077345,0.0,0.0,0.0,0.18060774064413856,0.20067069546215122,0.4428695698566275
1.0986122886681098,1.2157203370712684,0.0,1.3375344957608588,0.6931471805599453,0.5618868798037884,3.332204510175204,2.8758403434321513,0.0,0.0,0.0,0.0,0.1053605156578263,0.7882544185173228
1.0986122886681098,0.8848869912501214,0.0,2.80921423356304,0.6931471805599453,0.6532223741119426,3.332204510175204,2.728246295678372,0.0,0.0,0.0,0.03672151566590101,0.0,0.33447073337111555
