S00117_Actual,S00117_Simulated,S00108_Actual,S00108_Simulated
2.0794415416798357,2.744867328905036,1.3862943611198906,1.6701743144112084
2.0794415416798357,3.4602368990107415,1.3862943611198906,1.4952879852787664
2.0794415416798357,2.6411658025383358,1.3862943611198906,2.137976228038291
2.0794415416798357,2.9468974320698735,1.3862943611198906,2.404139232225136
2.0794415416798357,3.486771418582229,1.3862943611198906,1.8675334046538081
2.0794415416798357,1.218357347659573,1.3862943611198906,1.6550504457709612
2.0794415416798357,2.3297517072040144,1.3862943611198906,1.745103126317532
2.0794415416798357,3.22559813800055,1.3862943611198906,1.42282185645785
2.0794415416798357,3.852957640401306,1.3862943611198906,1.199196398488155
2.0794415416798357,2.867296686284499,1.3862943611198906,2.2346848351644812
2.0794415416798357,0.6145359559117538,1.3862943611198906,2.2512070025341724
2.0794415416798357,2.7510500320584823,1.3862943611198906,1.557574397401948
2.0794415416798357,2.746654042620312,1.3862943611198906,1.3336615748028693
2.0794415416798357,3.526457273329235,1.3862943611198906,1.3894618456063559
2.0794415416798357,1.9119876556843984,1.3862943611198906,1.4150806153738507
2.0794415416798357,3.542589507921042,1.3862943611198906,1.8168981893828895
2.0794415416798357,3.6911433991187774,1.3862943611198906,1.7516074280566296
2.0794415416798357,1.5448942143868525,1.3862943611198906,2.4404869080908185
2.0794415416798357,3.854410135558598,1.3862943611198906,1.787562988977802
2.0794415416798357,4.384700370706353,1.3862943611198906,1.3930350452210134
2.1972245773362196,3.1523659692632275,1.3862943611198906,1.2450446474627153
2.1972245773362196,2.4357914800275124,1.3862943611198906,1.319958961240547
2.1972245773362196,1.7549426010793099,1.3862943611198906,1.8021688726104785
2.1972245773362196,2.977801733337522,1.3862943611198906,1.927042204045625
