S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,2.302585092994046,3.347618273965604,2.9444389791664403,4.16307628472785
0.0,0.0,2.302585092994046,5.5396196193229095,2.9444389791664403,4.260138172614545
0.0,0.0,2.302585092994046,4.7687612529932615,2.9444389791664403,4.036348197029548
0.0,0.7168847590346147,2.302585092994046,0.4461076425335717,2.9444389791664403,3.2748977659613496
0.0,1.2141833057572966,2.302585092994046,3.133741907336212,2.9444389791664403,3.218675160005317
0.0,1.28427597837039,2.302585092994046,2.944044138176893,2.9444389791664403,5.408932603673733
0.0,0.0,2.302585092994046,5.171949643653091,2.9444389791664403,5.98964917927566
0.0,0.6170071354331725,2.302585092994046,7.798341832994524,2.9444389791664403,3.44563767036925
0.0,0.3035138640348809,2.302585092994046,3.644578902955651,2.9444389791664403,6.350548284164932
0.0,0.0,2.302585092994046,4.172052389305392,2.9444389791664403,5.426256825231572
0.0,1.3470658933402446,2.302585092994046,2.4826145453037993,2.9444389791664403,6.841767383414056
0.0,2.1274011349508557,2.302585092994046,0.0,2.9444389791664403,4.048699836607197
0.0,1.2285629604986061,2.302585092994046,2.5570283021368287,2.9444389791664403,2.313241222965198
0.0,1.4958810663234003,2.302585092994046,2.4511190559107847,2.9444389791664403,4.086158681526404
0.0,0.14034454506349325,2.302585092994046,3.603477932893871,2.9444389791664403,2.4396022575424525
0.0,2.5150108658979398,2.302585092994046,5.512733121417893,2.9444389791664403,2.362339316704042
0.0,0.0,2.302585092994046,5.189143624202144,2.9444389791664403,3.070105900327219
0.0,1.1677073979662491,2.302585092994046,2.13247718944746,2.9444389791664403,4.430342926390457
0.0,1.7000145172043588,2.302585092994046,5.21820851020724,2.9444389791664403,4.069491679160914
0.0,1.1598318941515235,2.302585092994046,3.885521098908409,2.9444389791664403,5.896323817872261
0.0,0.0,2.302585092994046,2.792550421257027,2.9444389791664403,1.8554621564024822
0.0,2.8723054578733516,2.302585092994046,4.68822415337257,2.9444389791664403,1.2795503381131486
0.0,0.0,2.302585092994046,2.2999267337810556,2.9444389791664403,2.5553923874002993
0.0,2.2429969441389632,2.302585092994046,3.870659380447205,2.9444389791664403,3.8318380729125145
