S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
4.454347296253507,2.999826586366925,1.791759469228055,1.3145347176935454,3.332204510175204,3.0269541224917087,1.0986122886681098,0.664494912609079,0.0,0.3594804897243226,0.0,0.045143420275289774,3.258096538021482,2.5343843620444226,4.7535901911063645,4.506338197135906,4.894101477840304,4.339183241919254,0.0,0.1303948359032745,2.302585092994046,1.5851806544732807,0.0,0.4960677056471013
4.456283405280375,1.9683615555894818,1.791759469228055,0.8386756822955579,3.332204510175204,2.969723167945063,1.0986122886681098,0.3190271772013965,0.0,0.0,0.0,0.008865690123886355,3.258096538021482,2.087810424385502,4.7535901911063645,4.50641091182627,4.8972177159495125,4.465977977367218,0.0,0.1808489249057189,2.302585092994046,1.1345801042371026,0.0,0.6809318529468074
4.458215773031428,4.37994101104083,1.791759469228055,1.0296027621135933,3.332204510175204,3.846877508456547,1.0986122886681098,0.5765760067927709,0.0,0.7201592990537136,0.0,0.23130848680964902,3.258096538021482,3.1179952514873213,4.7535901911063645,4.686934207928364,4.9003242732785735,4.438430022439292,0.0,1.1430727631294688,2.302585092994046,2.138557494715739,0.0,0.1052180676857134
4.460144413937834,2.6389388667774867,1.791759469228055,1.4294178675142053,3.332204510175204,2.678514356615411,1.0986122886681098,0.685952487796764,0.0,0.0,0.0,0.19907778623761604,3.258096538021482,3.037254866845828,4.7535901911063645,4.972791052337458,4.903421209789107,3.5365569860911723,0.0,0.0,2.302585092994046,1.8403269654974204,0.0,0.47057960796720755
4.4620693423474185,3.758973615111308,1.791759469228055,0.19640590989028728,3.332204510175204,2.2389044326924776,1.0986122886681098,1.232395430840798,0.0,0.24317155664238144,0.0,0.18996162629873692,3.258096538021482,3.298355292207642,4.7535901911063645,4.887359451682259,4.906508584887358,4.724304429139466,0.0,0.5037085937536123,2.302585092994046,0.7591345330537842,0.0,0.24059875790847862
4.4639905725253115,1.8697397176929664,1.791759469228055,1.0918423136819893,3.332204510175204,3.800613994264273,1.0986122886681098,0.8212738886030992,0.0,0.042738666494598565,0.0,0.0,3.258096538021482,2.411989392221992,4.7535901911063645,4.730406369917688,4.909586457431038,2.7733739096629417,0.0,0.22727664137496117,2.302585092994046,1.6636380981616397,0.0,0.5187351154299359
4.465908118654584,3.4503596706210575,1.791759469228055,1.9587523260287547,3.332204510175204,3.1765943511198786,1.0986122886681098,0.5067748099348235,0.0,0.11038625842202332,0.0,0.0,3.258096538021482,2.8089496141492702,4.7535901911063645,5.592754012976108,4.912654885736052,4.356803627449377,0.0,0.08884734234590286,2.302585092994046,1.9577215489297293,0.0,0.0
4.465908118654584,2.4843202152183803,1.791759469228055,1.2615770828886466,3.332204510175204,3.4114361474574606,1.0986122886681098,0.8458450234407913,0.0,0.7466611344734286,0.0,0.35691073672290036,3.258096538021482,2.5110182449873815,4.770684624465665,4.481290820105787,4.912654885736052,4.560922237770214,0.0,0.029584506671768998,2.302585092994046,0.824563542132935,0.0,0.7289682756610139
4.465908118654584,1.4390527083659828,1.791759469228055,1.4961276994341712,3.332204510175204,3.1003846906840655,1.0986122886681098,0.9037237990813403,0.0,0.944058384621222,0.0,0.10969579354413661,3.258096538021482,3.1399995250265036,4.770684624465665,4.773651562765182,4.952299717083292,4.397068948222225,0.0,0.0,2.302585092994046,1.7186299301948,0.0,0.0
4.465908118654584,3.2198932966030323,1.791759469228055,1.9780006280080258,3.332204510175204,4.181448644257767,1.0986122886681098,1.3383874359887011,0.0,0.3063959943707045,0.0,0.18699439056445344,3.258096538021482,1.9279204917703416,4.770684624465665,4.125118089834389,4.990432586778736,4.103570738897561,0.0,0.24024349640875234,2.302585092994046,1.552889964500703,0.0,0.04815363923652993
