,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
126,76147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,76510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,75578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,77231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,81133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517,83052.56786902517
132,,84385.69987080261,76758.7915674247,84090.44922481869,80720.70242010738,84079.86914149363,93072.76656711569,83313.95035482357,78201.06821094401,77757.61282638992,81932.92698699438,72745.69306792121,86105.20969723751,86422.04337578823,78210.85835049153,82528.55336234812,86953.4413782624,79056.97347857509,94016.42007414211,74115.70691182546,97808.99346928629,85655.88191470811,87031.72657112536,90801.3301748152,86935.30808821657,85900.30218532332,83999.14521931612,81642.82369241903,85482.50378752813,87767.66080177548,78843.35132061916,85043.90895614482,84943.84577709224,75791.23981247439,84507.75496020525,85419.48945040283,86278.18726942218,86119.87599306853,85479.56880286797,82791.69165462974,88245.76231037636,82674.23173443778,71525.75948388994,81198.15578964286,76245.17131162045,83101.68756179829,86453.79541154594,85962.15243974025,80296.11342273242,74254.600948718,81923.72442564771
133,,88467.87466774987,81959.53582300199,89831.44708678001,84658.23899613642,83542.08233419177,84555.4830352526,85418.94714136785,83389.1020309107,87523.80036687659,81520.8982560517,83230.6493014513,83545.12808116095,76370.54092969726,92543.39337639199,83954.97388531,81242.5878282215,88661.25559244174,76769.93085171466,82226.72180544095,95460.41614057784,81763.3721005595,80894.86631595355,75812.14645998068,77861.21718750364,75687.23063794062,83857.88030766157,77921.85036146942,81718.5516100316,88075.67734290542,90661.41500984928,80769.82362215643,82633.65815599875,83996.18768232188,84031.01604973753,89122.29503592699,84004.86935386281,76320.94335381885,78340.72013082555,87269.80906370735,78480.8477058073,81556.51557687708,78563.83246225308,86638.6242799091,71851.13158422573,80175.90907871508,80800.95842173682,75652.79852967047,80865.43387183963,82361.46378776485,90554.39577702439
134,,78207.1111089139,86265.06430266598,85228.07255714676,82416.90992449471,78449.8213885899,75673.3573228241,70334.04857753238,85048.6116644538,89750.24586422268,91175.4785591633,85994.8984157032,89942.04389117919,83150.51520054205,90032.74198686292,93193.43889376275,83351.99972050272,85876.91179477495,84910.67386901229,75072.85533928708,90837.55443907712,90225.15734703546,84995.63083106928,79473.7540264803,89429.99406466034,80695.18708773657,80484.62340215703,82552.00630710476,81814.41873051526,83823.34716623949,87044.5908463082,76111.91034190402,73962.45419520624,81759.67657319852,76870.69477205654,85779.67052064497,91164.24078070297,82447.11124302707,79582.69535240694,86504.70780686046,81818.24677701802,87321.5928979628,77734.87393443931,85570.18863071586,81920.01957274534,74904.68262605497,89523.3713535599,90127.80914671748,81536.67634519225,80905.97447514767,97212.29217045741
135,,88058.70640689672,80732.81049043217,92294.13638180074,75331.5587350045,78390.11503224102,85855.64282133766,77874.4434785949,77513.50669935436,85019.34093870425,86854.42501601847,78465.16552917438,93866.09468586798,71819.83348678095,86040.77841376679,83597.84303201198,90456.82790786274,83141.0352757638,95183.09656793752,78212.62041231176,92456.21030642332,84535.04908069332,92340.56429623134,81509.55212129175,84908.64143809528,89446.34147111521,89653.37017973159,77741.18738212633,78466.36171394004,80410.35849497147,85541.04498833691,70882.08819508008,83643.26179897149,77630.8422066492,89443.46647378063,76875.41954439752,87203.61789226372,81035.7401214818,84688.16924470864,77278.03798461863,82531.18984155828,77637.1643908809,78071.42292438413,80561.56652417486,71903.70454666934,71728.32843758001,88716.45652289489,87178.32904673606,90125.49521935951,78894.14141057184,89852.94966664158
