S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.19903756679548096,0.0,0.0627247989161265,0.7908364257211205,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.09570708395718364,0.6143608525794846,0.0,0.5357143502130369,0.09570708395718364,0.794859720905366
0.0,0.4968195128565108,0.0,0.0,0.7667871704884506,0.12881711382971228,0.0,0.9092798284786774,0.0,0.256222396015321,0.0,0.06025733764521783,0.09173093557754416,1.213084813564609,0.0,0.0,0.09173093557754416,1.0738653509206797
0.0,0.8804959952382605,0.0,0.0,0.7421452665515222,0.6953043692500092,0.0,0.6193685016221151,0.0,0.3552471821878952,0.0,0.22085187047620017,0.08773891430800683,0.13091314969544998,0.0,1.2168115170098124,0.08773891430800683,1.743880182919878
0.0,0.0,0.0,0.0,0.71688076489204,0.6780375376725161,0.0,0.0,0.0,0.0,0.0,0.5716720526192717,0.08373089291046804,0.7196701018783351,0.0,0.0,0.08373089291046804,1.2867620651071905
0.0,0.8703371638697615,0.0,0.1968839163921225,0.6909613873399651,0.6136372644401549,0.0,0.13659942906444572,0.0,0.15506534237499153,0.0,0.08486346628921146,0.07970674261074254,0.8887731797809615,0.0,0.33911023352067016,0.07970674261074254,0.8284352362931874
0.0,0.1966333455810806,0.0,0.0,0.6643522786120012,1.775242928191398,0.0,0.9556398668106493,0.0,0.0,0.0,0.0341843967891311,0.0756663330737376,0.8354646044487126,0.0,0.9295925638840741,0.0756663330737376,1.9562972704995092
0.0,0.0,0.0,0.09058465216899483,0.6370157244482506,2.742333095555038,0.0,0.0,0.0,0.0,0.0,0.21502877164079948,0.07160953237812315,1.1424978489259767,0.0,0.0,0.07160953237812315,0.0
0.0,0.08733784155256594,0.0,0.0,0.6089108301281418,1.4857905775155946,0.0,1.244418312868243,0.0,0.4289893511318408,0.0,0.0,0.06753620699048736,0.7582625250592663,0.0,0.6373447877247868,0.06753620699048736,1.410503936149523
0.0,0.5654877853183067,0.0,0.5151985585858234,0.5799931524885629,1.8936475376280013,0.0,0.20072511629053935,0.0,0.11515993603765282,0.0,0.06559870614913933,0.06344622173896218,1.0157360729649538,0.0,1.3137120597843732,0.06344622173896218,0.5282557881269239
0.0,0.0,0.0,0.7306556584506924,0.5502142771329512,2.5448532890451023,0.0,0.6428280710031522,0.0,0.0,0.0,0.06134960461068449,0.059339439786308804,0.7769309077044453,0.0,0.0,0.059339439786308804,1.6612501405835385
