,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
155,39587.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,40272.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,40957.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,41642.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,42328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298,32176.837031714298
161,,37575.79998233331,8505.69145016503,46514.147651624735,16472.91164955374,31098.787152093464,42172.471859560785,57244.74341964562,29535.175190700586,44101.179224591426,35448.514092037105,22886.00247427662,33504.022049369305,28336.705399891773,37247.79946539203,38757.37515149423,33799.382158840104,33320.27962073821,43231.55193374884,40441.32670084128,27314.72151248636,34832.73537962294,29354.90042032767,19118.736286479023,33421.94965666159,25085.277071364057,33286.673720236744,43884.87609228366,33042.46892755085,33456.155091455614,18058.567709314484
162,,35770.229654841205,28362.65070119884,22642.53748871016,28196.800694012218,37018.25588816474,38464.79164309319,56516.22794547101,30509.109038155562,19337.694321211082,27504.816227733507,30371.436515439775,35068.30351692488,30219.366305394677,38492.838665026386,26554.113036745875,34823.10621607315,42710.98996821511,42471.34629048343,18061.711526224844,29605.16179055062,43306.526469864024,28417.699546661548,42608.02223467319,42729.65123708734,42244.03547685867,14219.913974723,25385.96564207443,39468.33045575734,5325.290027533432,22820.104042899762
163,,26671.68157458499,31056.409312965632,39958.19383624734,49741.411415306284,27007.36175000796,22599.017979930813,29921.828436639207,22640.28848438136,43103.881935017984,50415.15852823528,28546.581143740746,16599.98421409649,30792.878868914893,25523.333537331906,31978.20734319168,17738.207524336,33952.537439067055,27363.925887925237,28294.36068674426,39854.57123170566,12597.093702634367,30193.236361363626,31816.793107502825,33988.794012179496,27147.944672222984,44476.35069548551,33332.51698368962,26140.934360921365,45785.84894276625,29882.012178001
164,,32199.55414662917,23805.824021718232,31337.88917442259,33855.24932109981,14081.578180249946,37039.6929673455,19642.747198086752,32503.081908702403,26116.842895689806,998.9820334961059,44548.28675099958,12362.710123655595,30827.900280820722,37759.230584150064,43701.514616537825,38710.27571805817,43343.559608490395,50694.05922851512,43831.15740731885,29751.39338414425,42585.74710442081,38992.581989020284,19024.569471599843,30463.019105594998,50969.7274456872,30500.028271930216,34679.09962941882,38445.22023978809,34966.89442117135,39529.63665494192
165,,23730.891414543377,38487.72303641362,29432.52845633735,26781.68670840699,29005.95417392765,23443.009775593102,38945.86522456858,23172.66519042319,40690.10767988274,25236.238246342607,33812.53680724271,42309.99581053991,38093.37234614015,40832.669859874644,23098.721710754806,32067.197448137784,26256.902087068273,15017.937100787876,36455.769361621315,15922.906608475489,40245.37235375229,21932.68837771088,23655.55559934107,43676.785322594355,21759.571110997727,28294.269917148078,30165.77623322555,45705.07089468501,42867.60721288001,47852.84432732805
166,,33776.905848602335,40672.53580856035,35592.561950090014,22411.524626856753,36025.691612580114,42551.25904132974,45534.324253755454,30460.527409469458,53050.64941688081,20639.745270742384,44388.47943230836,41497.20119658441,16999.402970849413,26338.938011794933,27980.944174011347,31067.183621235097,16024.721161267558,44350.61968230765,36140.25022769012,24995.38775823571,39315.89421989235,47226.57437774315,30620.032482983526,30136.456440654234,26812.743256597852,22046.68865637761,29370.91792416127,46581.44818397408,21462.974902145033,30477.699303494563
167,,30824.471286876105,27954.462713536126,14996.060825846449,37712.8737749494,25171.228040752467,21850.57564557973,37372.82925361849,28703.942507967946,21212.13182106199,10223.382190995808,26946.2819236871,36968.20422571391,39164.7313275513,13593.540704681915,9676.702242895495,30168.616577081986,25472.155913681927,37324.86049922119,15474.790821663317,27472.960670678498,17797.747781970484,33617.71938844086,41486.94377995863,19185.042770037107,18185.841210591083,31839.840604887613,24403.214180587165,19886.264996419304,36231.68939605003,45063.92387095175
168,,35170.23084017827,11467.170928045853,21153.023246450735,32692.120997333113,28690.967036937862,21224.857768904538,10292.759428165402,25557.205589333455,33837.567155493714,27084.843607058006,29503.787224933974,29075.56112072697,22625.12796459315,28476.386491041376,27572.673505197832,37455.300034949374,39211.69597717834,30230.708972098335,7354.364859663025,12577.019389729801,31400.33141214137,26644.878110271857,34908.92772077851,39632.55326560171,31077.784353626976,20252.531552275672,59190.07071365428,59599.89010021924,40783.14636988561,45018.07767866149
169,,22321.206995654335,22579.834650007942,25130.0821859068,14151.99168889162,50842.01064622649,29768.46839927046,8418.494275620038,25789.519361524013,44692.53071163119,23939.887945945964,18335.96739585792,31658.13117089174,20332.898784295143,37770.160303316254,33830.3720420428,24634.94448739881,39182.19757296089,30624.029416598176,23329.227659838343,41821.11274521805,39424.87853820377,27023.65606578385,26045.981105062656,37716.378747614726,45522.8486509482,12980.669791539049,23855.448732876353,38987.28300372204,19420.165883320107,30377.475805251295
170,,44418.64716128289,28978.41569386662,25785.254620066957,58760.97655364941,34696.31454894625,41485.535895689245,10073.7047469047,32206.967824328087,10027.57655271472,14911.204689796037,11630.015909298954,23705.918863032017,44349.39974013839,21890.46930637473,36856.458348883374,28914.377078972848,33203.61141878023,35920.37592089496,31080.351270928368,41861.638254369725,25073.833020404993,18294.901432168208,26823.89463306885,31614.270259506357,26156.78803201481,39860.16899019177,34669.51634327491,31914.404216096278,34554.30818841622,27128.668995145024
171,,26921.560967178517,34924.97111875855,39476.085336191914,25745.357213941847,24219.228161585583,-1107.4193572651275,39539.110928069735,19651.58107633372,11512.373689378484,33031.27671052958,19067.913812340328,16873.780671511275,52260.638632742106,34338.82828777786,50602.097600359644,49153.05401601315,21341.627321769633,56999.689999705006,42114.47283608038,28864.963294117537,25997.875636951387,19866.064792209123,25771.454400419963,24303.478001720592,29359.0215823718,27545.9531453933,31569.310858761084,21035.85092653307,40830.999060121256,14764.644269492757
