S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,5.306391231275865,5.717027701406222,4.739457663923983,6.311734809152915,5.81927830404522,1.9459101490553132,2.6752004516793506,2.833213344056216,2.361824035291544,5.700443573390687,5.679648967675115,4.248495242049359,3.895997113889302
5.783825182329737,5.930166903485162,5.720311776607412,5.211187457530074,6.302618975744905,6.027494645746289,1.9459101490553132,2.2207564741099812,2.9444389791664403,4.912125054458753,5.69035945432406,5.51019333842821,4.248495242049359,4.006539988112828
5.7745515455444085,6.173845157512805,5.720311776607412,4.932671681921901,6.313548046277095,6.423642994186299,1.9459101490553132,1.505772013034334,2.995732273553991,3.7039802623398854,5.680172609017068,5.756519601116179,4.2626798770413155,3.8917558566914656
5.755742213586912,5.683228076495281,5.720311776607412,5.089200226869325,6.3080984415095305,6.622231849602653,1.791759469228055,1.7074924142407313,2.995732273553991,3.079109387734836,5.631211781821365,5.589420693948628,4.23410650459726,4.027009703471658
5.765191102784844,6.438157671243748,5.726847747587197,5.487209202403338,6.298949246855942,6.102182464184481,1.791759469228055,3.0713254294128065,3.091042453358316,3.7723666036236048,5.634789603169249,6.273301821976538,4.23410650459726,4.1604818011053215
5.765191102784844,5.543942792605767,5.733341276897746,4.939768769399295,6.298949246855942,5.694312854970937,1.791759469228055,0.547150157632881,2.772588722239781,2.742157604978459,5.66988092298052,5.704236501891262,4.23410650459726,3.940892161565087
5.75890177387728,5.965346153648907,5.703782474656201,5.862595263912962,6.278521424165844,5.8743708920264375,1.791759469228055,2.293469974069689,2.302585092994046,2.8198807235622363,5.6131281063880705,6.420856360411523,4.23410650459726,3.85742825273931
5.7745515455444085,5.656568012746853,5.717027701406222,4.723654047394177,6.278521424165844,6.368012183396426,1.791759469228055,2.1296967038293726,2.4849066497880004,4.280372580566074,5.616771097666572,5.588543307776559,4.23410650459726,3.692891604860125
5.765191102784844,6.294049792167338,5.71042701737487,4.4020499612887845,6.2878585601617845,5.537526450090047,1.791759469228055,2.5136649157715802,2.302585092994046,1.2695977326169454,5.616771097666572,6.2190336855903,4.23410650459726,3.233094894130738
5.777652323222656,5.4819491577771,5.707110264748875,5.3644562640361695,6.3080984415095305,6.335338882697053,1.791759469228055,3.127958826574657,2.3978952727983707,4.383209822178822,5.66988092298052,6.048692476790968,4.23410650459726,4.249610283121212
5.777652323222656,6.775931338198827,5.707110264748875,6.1949346306136395,6.3080984415095305,6.689038609582458,1.791759469228055,3.116726958894385,2.302585092994046,3.5901221272772896,5.66988092298052,4.946958858014516,4.23410650459726,3.8953363523334947
