S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674
1.0986122886681098,0.9952264376838669,0.0,1.652128659658569,0.6931471805599453,0.9284673046934282,1.9694406464655074,3.0019917784718575,3.3262343431887,2.118071385588247,0.0,0.0,0.0,0.0
1.0986122886681098,0.5533846966518667,0.0,0.8264243370138101,0.6931471805599453,0.853094420822966,1.9459101490553132,0.6406383053633127,3.332204510175204,1.7281797802890584,0.0,0.0,0.0,0.0
1.0986122886681098,0.9510426191932609,0.0,1.7211480622407547,0.6931471805599453,0.8729182619628632,1.9299098077088723,1.87798203393567,3.332204510175204,1.6910360127161537,0.0,0.0,0.0,0.21645913659786784
1.0986122886681098,1.110226065421251,0.0,0.624390412712962,0.6931471805599453,0.9770072351863491,1.9136492868370918,2.2311257792642545,3.332204510175204,2.480110054417409,0.0,0.0,0.0,0.2428742741946194
1.0986122886681098,0.9526910462032719,0.0,1.2990491407343137,0.6931471805599453,1.0999403594201747,1.8971199848858813,1.6297917467783125,3.332204510175204,1.1678785798633424,0.0,0.0,0.0,0.6544733688193256
1.0986122886681098,1.0331499019452834,0.0,3.9292260237396226,0.6931471805599453,0.15370753251799985,1.8803128665695001,3.7233443933808315,3.332204510175204,1.397021067664872,0.0,0.0,0.0,0.3926334554521065
1.0986122886681098,1.1274981486806204,0.0,2.4719306443447353,0.6931471805599453,1.0217142979973508,1.8632184332102,3.0844286505589094,3.332204510175204,1.3673925121427464,0.0,0.0,0.0,0.5914134703447582
1.0986122886681098,1.2478415526758202,0.0,0.31880773584578237,0.6931471805599453,1.7984215163738624,1.8458266904983307,3.1241597609776712,3.332204510175204,1.7035394614378165,0.0,0.0,0.0,0.0
1.0986122886681098,0.9478250943434462,0.0,1.4341724337994464,0.6931471805599453,0.7408071796836804,1.8281271133989299,2.457830828197661,3.332204510175204,1.1227200085761817,0.0,0.0,0.0,0.0
1.0986122886681098,0.9458460890713004,0.0,2.398280548794934,0.6931471805599453,0.7351406724823646,1.8101086078962514,2.010370996699614,3.332204510175204,2.0622755614922137,0.0,0.0,0.0,0.2926832669652631
1.0986122886681098,1.2584406944522335,0.0,1.601145020669495,0.6931471805599453,0.9177624174888319,1.791759469228055,1.9969624229760936,3.332204510175204,1.0083005488002232,0.0,0.0,0.0,0.11826996828406368
