RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.411590488688553,1.0986122886681098,1.5414280278559198,0.0,0.08546578921313353,5.964863865310803,5.00170704510986,0.0,3.0021800730187986,6.875748482847051,6.007955147221165,2.302585092994046,2.133853788746623
3.1354942159291497,3.519423801860769,1.0986122886681098,2.510387765925058,0.0,0.20487951593663534,6.003887067106539,5.395089295070518,0.0,4.150855191873944,6.887552571664617,8.520606603353183,2.302585092994046,3.417433637179891
3.1354942159291497,2.9347029156094644,1.0986122886681098,1.056741703613323,0.0,0.1559336490388024,6.021023349349527,3.083014891262598,0.0,0.02043548745478052,6.893656354602635,4.92886505886566,2.302585092994046,2.779897889461947
3.1354942159291497,3.9220562908897896,1.0986122886681098,1.77403649170701,0.0,0.03242127649173611,6.0330862217988015,5.539558627799046,0.0,1.9610090706962284,6.893656354602635,7.819876628099291,2.302585092994046,1.7758290340465592
3.1354942159291497,4.099569149435796,1.0986122886681098,1.8828427789591808,0.0,0.29623973154719785,6.025865973825314,4.912393367317135,0.0,2.51706198504556,6.904750769961838,6.084623941321975,2.4849066497880004,2.8707105638081307
3.1354942159291497,3.2847879467379784,1.0986122886681098,0.7819894644347847,0.4054651081081644,0.2918160393324271,6.02707297457535,4.763489941693877,0.0,1.6944405537958849,6.90625415285587,6.874518144849989,2.4849066497880004,2.4732287295952395
3.1354942159291497,3.5475492013132515,1.0986122886681098,2.194135928630261,0.6931471805599453,0.21105794914720172,6.028278520230698,6.463497763958075,0.0,5.493876650436069,6.907755278982137,5.899565535373195,2.4849066497880004,2.372150493868312
3.1354942159291497,2.3799312826257015,1.0986122886681098,2.4589294965055304,0.6931471805599453,0.0,6.025060496536498,3.5281605684560757,0.0,3.7039328928792092,6.914068641038729,7.223119769163347,2.4849066497880004,1.7843816937666037
3.1354942159291497,3.305474478314345,1.0986122886681098,2.3442570118162886,0.6931471805599453,0.09359469351553258,6.021832083724378,5.6770665673332665,0.0,3.4722463104673604,6.920342394487609,4.7155194437195505,2.4849066497880004,0.7947630721940666
3.1354942159291497,3.0551409026170546,1.0986122886681098,1.833468667861538,0.6931471805599453,0.01728046321396455,6.018593214496234,4.682532466323533,0.0,4.1327087514805845,6.926577033222725,5.6664283439548,2.4849066497880004,2.1814834123308
3.1354942159291497,3.0960883534883714,1.0986122886681098,1.151299918187009,0.6931471805599453,0.463082526875468,5.91350300563827,3.936386319230719,0.0,0.5182215129155008,6.892641641172089,4.852051111939383,2.4849066497880004,0.7006264255439982
3.258096538021482,3.1790788413690887,1.0986122886681098,1.8899181083055296,0.6931471805599453,0.0,5.918893854273146,4.725902713304723,0.0,3.5537219618502722,6.90875477931522,7.746577120226981,3.4657359027997265,1.8809387978881886
3.258096538021482,4.008745806708631,1.3862943611198906,2.1632411069220288,1.0986122886681098,0.18484164504460998,6.016157159698354,6.311213813218024,0.0,2.3132331652609293,7.00397413672268,3.868356567458305,3.5263605246161616,3.1623761130133494
3.332204510175204,1.5861347413956057,0.6931471805599453,1.3863838247367817,0.6931471805599453,0.20003229020538876,5.720311776607412,5.194672440143678,0.0,2.8370204334887106,6.75110146893676,8.061167735862764,3.5553480614894135,2.2327011387283497
3.332204510175204,3.79961706530757,0.6931471805599453,2.2914733269952263,0.6931471805599453,0.19634942707960584,5.713732805509369,5.825460822029843,0.0,2.354049834743077,6.760414691083428,6.664913180238264,3.5553480614894135,2.1420739342053974
3.332204510175204,3.560022995098374,0.6931471805599453,2.553982435798695,0.6931471805599453,0.06139860311850662,5.717027701406222,4.600184680879707,0.0,3.305326156965148,6.716594773520978,5.676450308824819,3.6375861597263857,2.2726257912688212
3.332204510175204,3.312403698372933,0.6931471805599453,0.6259436779396083,0.6931471805599453,0.4199886021252674,5.71042701737487,3.638830995130646,0.0,3.025760215596995,6.7357800142423265,5.319132596322455,3.6375861597263857,2.9973141773741325
3.332204510175204,3.225396036466404,0.6931471805599453,0.9587576648282955,0.6931471805599453,0.3435828046872844,5.697093486505405,5.619598798824746,0.0,4.536105268606072,6.733401891837359,5.846012094687208,3.6375861597263857,1.2116892357661713
3.332204510175204,4.387488680574939,0.6931471805599453,2.263100834093854,0.6931471805599453,0.380134202656199,5.69035945432406,4.845749081512427,0.0,2.0353529118324136,6.7339969528486705,6.879644629426359,3.6375861597263857,2.753666415412599
3.332204510175204,3.7969317987785516,0.6931471805599453,1.1244513488541499,0.6931471805599453,0.0,5.683579767338681,6.095057228228895,0.0,1.282446265372518,6.734591659972948,4.832979667926098,3.6375861597263857,2.1007570839074714
3.332204510175204,2.7714590525785647,0.6931471805599453,0.7988469969559,0.6931471805599453,0.1177556704835199,5.700443573390687,5.198445223098772,0.0,4.946602007868706,6.734591659972948,6.543293575404492,3.6375861597263857,2.5479382373894257
3.332204510175204,2.4918725645920112,0.6931471805599453,0.9832060613379235,0.6931471805599453,0.38216858452722,5.68697535633982,4.454961521938653,0.0,5.500756652961258,6.739336627357174,3.8364274955199016,3.6375861597263857,3.1546594214801553
3.332204510175204,3.424780734215868,0.6931471805599453,1.9377467469430933,0.6931471805599453,0.3073203366848057,5.697093486505405,3.2897125906918165,0.0,2.6851393213369215,6.75343791859778,4.877415842195353,3.6375861597263857,1.5797877206238944
3.332204510175204,3.5395988966545486,0.6931471805599453,1.3966482251469812,0.6931471805599453,0.010032584682081208,5.6937321388027,4.351219905885529,0.0,3.37188141347903,6.759255270663693,5.449556836484965,3.713572066704308,3.022432556542686
