S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.713572066704308,3.5956801464788457,4.634728988229636,4.355698515707799,2.5649493574615367,2.599013406349761,4.143134726391533,4.108846500182435,3.912023005428146,4.124104547864934,1.791759469228055,2.6237983037050836
3.713572066704308,3.5391096347680513,4.634728988229636,4.606288979630901,2.5649493574615367,2.5353506510517323,4.143134726391533,4.080309029508022,3.912023005428146,4.1744309531158175,1.791759469228055,4.692294043754533
3.713572066704308,3.6183999495805987,4.634728988229636,4.325915081932242,2.5649493574615367,2.6446950375775997,4.143134726391533,4.110986746945021,3.912023005428146,4.0657813670672756,1.791759469228055,2.530560560727304
3.713572066704308,3.58362222899288,4.634728988229636,4.453996962329201,2.5649493574615367,2.578740154660194,4.143134726391533,4.064927593566857,3.912023005428146,4.185811466358802,1.791759469228055,1.658921460920479
3.713572066704308,3.535604170196395,4.634728988229636,4.242362014090482,2.5649493574615367,2.462084056010178,4.143134726391533,4.193431373502379,3.912023005428146,4.1500796635858395,1.791759469228055,2.9890622632107497
3.713572066704308,3.577036374765779,4.634728988229636,4.427372603704497,2.5649493574615367,2.6758786682478974,4.143134726391533,4.175372034636425,3.912023005428146,3.8623946931345143,1.791759469228055,2.7815772992373393
3.713572066704308,3.582392266725794,4.634728988229636,4.283848128850723,2.5649493574615367,2.53322233163914,4.143134726391533,4.132494358012099,3.912023005428146,4.2150912793267645,1.791759469228055,2.915014972464096
3.713572066704308,3.560261094923631,4.634728988229636,3.9367243757000328,2.5649493574615367,2.4797009392869156,4.143134726391533,4.07840703141923,3.912023005428146,4.228946002591681,1.9459101490553132,4.084610305994856
3.713572066704308,3.5487181102601544,4.634728988229636,4.4239817777931725,2.5649493574615367,2.683565455376151,4.143134726391533,4.052444207842253,3.912023005428146,4.181393532767934,1.9459101490553132,2.3284031993732843
3.713572066704308,3.7041756894170397,4.634728988229636,4.239712998035179,2.5649493574615367,2.596088372699136,4.143134726391533,4.135416351174612,3.912023005428146,4.130200254835117,1.9459101490553132,3.1702440802641005
3.713572066704308,3.5901076754178014,4.634728988229636,4.135693360540287,2.5649493574615367,2.583578625972054,4.143134726391533,4.1767058291939545,3.912023005428146,4.150519828968889,1.9459101490553132,2.80855555075747
3.713572066704308,3.56609968290234,4.634728988229636,4.383382820569079,2.5649493574615367,2.6186265827746977,4.143134726391533,4.152173124928428,3.912023005428146,4.025995149835925,1.9459101490553132,1.4227162345568514
