S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.0,0.19170098661429782,0.0,0.051733357324998425,0.0,0.46172097945521134,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.0,0.19702941544705932,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.0,0.0,0.0,0.025129009154969052,0.0,0.0,0.0,0.0,0.08934510033585,0.0,0.0,0.33716431803366753,0.0,0.7460689152120876,0.08934510033585,0.7051618235512683,0.0,0.0
0.0,0.8310752804301899,0.0,0.04974045458417638,0.0,0.0,0.0,0.21599294399269547,0.08076135664445859,0.0,0.0,0.0,0.0,0.6297411681841418,0.08076135664445859,0.40678353932979094,0.0,0.5292271619535056
0.0,0.8847297516611312,0.0,0.34663364765124494,0.0,1.0720659651991131,0.0,0.0,0.07210329390134397,0.7368797944748189,0.0,0.04426770955755922,0.0,0.479221526001723,0.07210329390134397,0.8240701890896118,0.0,0.3707413800301719
0.0,0.0,0.0,0.16023004919552503,0.0,0.0,0.0,0.0,0.06336961393258933,0.44139154889154475,0.0,0.0,0.0,0.8919074928233703,0.06336961393258933,0.6264731603524928,0.0,0.7190807303408598
0.0,0.8337202101426034,0.0,0.0,0.0,0.0,0.0,0.146077748465619,0.0545589842504345,1.5967335019648075,0.0,0.0,0.0,0.2232059316664411,0.0545589842504345,0.864984754064342,0.0,0.2876309352569418
0.0,0.11258206195841644,0.0,0.5034495492907071,0.0,0.9158531310131512,0.0,0.38685020260895736,0.04567003683318844,0.5691790484388997,0.0,0.0,0.0,0.0,0.04567003683318844,1.1048758281798268,0.0,0.0
0.0,0.0,0.0,0.17194978396937902,0.0,0.0,0.0,0.0,0.036701366850428,1.412953246402312,0.0,0.0,0.0,0.7155708180131606,0.036701366850428,0.1131221182390299,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.6711428688792282,0.0,0.0,0.027651531330510157,0.0,0.0,0.0,0.0,0.5443527607176187,0.027651531330510157,0.9942992971203813,0.0,0.9548698463704295
0.0,0.0,0.0,0.0,0.0,0.9216298335127104,0.0,0.26062799307752155,0.018519047767237597,0.6433305597586612,0.0,0.13729345806341717,0.0,0.7985845747454018,0.018519047767237597,1.1187659459440842,0.0,1.437848938018026
0.0,0.0,0.0,0.18580455187214281,0.0,0.0,0.0,0.0,0.009302392662313554,0.16589504677699818,0.0,0.11703611896678098,0.0,1.1020190621118102,0.009302392662313554,0.6127599361517655,0.0,1.3886921305282534
0.0,0.6791851228999376,0.0,0.042653222505397125,0.0,0.3436596907279844,0.0,0.0,0.0,0.895157391925552,0.0,0.11675162757100549,0.0,0.2815867990339582,0.0,0.6831868866440307,0.0,1.1486214119639753
