S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.0,0.19170098661429782,0.0,0.051733357324998425,0.0,0.46172097945521134,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.0,0.19702941544705932,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.0,0.0,0.0,0.0,0.0,0.5552680206239401,0.0,0.33648888783799336,0.08934510033585,0.10237469014632777,0.0,0.06840424475781474,0.0,0.0,0.08934510033585,0.29159639886603633,0.0,1.855487730231784
0.0,0.8039025216379514,0.0,0.16180060865989765,0.0,0.5221936123546406,0.0,0.0,0.08076135664445859,1.312256397296592,0.0,0.0,0.0,0.24703789016501015,0.08076135664445859,1.0734287282072208,0.0,0.7770606275754538
0.0,0.4132226835416639,0.0,0.18123228071582667,0.0,1.9641866407134136,0.0,0.0,0.07210329390134397,0.5964338267651705,0.0,0.4321164411265091,0.0,0.2056200609369253,0.07210329390134397,1.6084509989729279,0.0,0.7701955511326977
0.0,0.1376385771927719,0.0,0.22525546640631858,0.0,0.6036719043767943,0.0,0.2910691334930531,0.06336961393258933,0.275506060768901,0.0,0.3389158518029969,0.0,0.6250775621579062,0.06336961393258933,0.5726659121102943,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.5980448305540251,0.0,0.5686208694565726,0.0545589842504345,0.0,0.0,0.0,0.0,0.0,0.0545589842504345,0.6938031833027869,0.0,1.2636914288930068
0.0,0.0,0.0,0.230262710700756,0.0,0.0,0.0,0.0,0.04567003683318844,0.8380362139264448,0.0,0.22704813154210407,0.0,0.7765349555411141,0.04567003683318844,1.2874915867406695,0.0,0.7232448804721435
0.0,0.19196322602832103,0.0,0.15640861274173784,0.0,0.8710125783499404,0.0,0.32177824837191465,0.036701366850428,0.0,0.0,0.0,0.0,0.6922838044263836,0.036701366850428,0.6473861777964309,0.0,0.11127518606431042
0.0,0.37295968469860236,0.0,0.0,0.0,0.0,0.0,0.0,0.027651531330510157,0.898805202825928,0.0,0.0,0.0,0.6065636846988149,0.027651531330510157,0.2976320440154116,0.0,0.0
0.0,0.7678122383982314,0.0,0.1384661098876835,0.0,0.0,0.0,0.5557150458872815,0.018519047767237597,0.97751947504839,0.0,0.025945162710034907,0.0,0.0,0.018519047767237597,1.088920737367744,0.0,3.1111727412204786
0.0,0.9067247098399607,0.0,0.1389099670077759,0.0,0.27257738095974593,0.0,0.04747164252255612,0.009302392662313554,1.314131852981843,0.0,0.0,0.0,0.0,0.009302392662313554,1.445184362876454,0.0,0.0
0.0,0.0,0.0,0.09889788832609597,0.0,1.0528154057039416,0.0,0.15499669709658814,0.0,0.6576356637325043,0.0,0.0,0.0,0.20055073176350585,0.0,0.6848721621371487,0.0,0.0
